HHD,PID,Gender,Age,Income,Hhd_income,License,Status,Education,Hhd_size,Residence,WS,ID,Rela
3473,7266,1,31,7000,234000,1,2,4,2,806,Shops,1019,0
3473,7267,1,26,12500,234000,1,2,6,2,806,Firms,368,1
3474,7268,1,34,7000,234000,1,2,4,2,806,Firms,118,0
3474,7269,1,32,12500,234000,1,2,6,2,806,Firms,539,1
3475,7270,1,31,7000,234000,1,2,4,2,806,Shops,1641,0
3475,7271,1,33,12500,234000,1,2,6,2,806,Firms,104,1
3476,7272,1,26,12500,234000,1,2,4,2,806,Firms,305,0
3476,7273,1,28,7000,234000,1,2,6,2,806,Firms,561,1
3477,7274,1,25,7000,234000,1,2,4,2,806,Firms,119,1
3477,7275,1,25,12500,234000,1,2,6,2,806,Firms,800,0
3478,7276,1,25,12500,234000,1,2,4,2,806,Shops,1757,0
3478,7277,1,27,7000,234000,1,2,6,2,806,Firms,120,1
3479,7278,1,29,7000,234000,1,2,4,2,807,Shops,1883,0
3479,7279,1,32,12500,234000,1,2,6,2,807,Firms,932,1
3480,7280,1,28,7000,234000,1,2,4,2,807,Firms,636,0
3480,7281,1,27,12500,234000,1,2,6,2,807,Firms,918,1
3481,7282,1,26,12500,234000,1,2,4,2,808,Shops,1888,0
3481,7283,1,25,7000,234000,1,2,6,2,808,Shops,1739,1
3482,7284,1,27,7000,234000,1,2,4,2,808,Firms,121,1
3482,7285,1,27,12500,234000,1,2,6,2,808,Firms,88,0
3483,7286,1,27,12500,234000,1,2,4,2,808,Firms,219,0
3483,7287,1,30,7000,234000,1,2,6,2,808,Firms,674,1
3484,7288,1,25,12500,234000,1,2,4,2,808,Shops,1739,0
3484,7289,1,25,7000,234000,1,2,6,2,808,Firms,122,1
3485,7290,1,26,7000,234000,1,2,4,2,809,Firms,514,0
3485,7291,1,31,12500,234000,1,2,6,2,809,Firms,611,1
3486,7292,1,28,7000,234000,1,2,4,2,809,Firms,420,1
3486,7293,1,32,12500,234000,1,2,6,2,809,Firms,874,0
3487,7294,1,30,7000,234000,1,2,4,2,809,Firms,183,1
3487,7295,1,33,12500,234000,1,2,6,2,809,Firms,740,0
3488,7296,1,25,7000,234000,1,2,4,2,809,Firms,123,0
3488,7297,1,32,12500,234000,1,2,6,2,809,Firms,218,1
3489,7298,1,31,12500,234000,1,2,4,2,812,Firms,43,0
3489,7299,1,25,7000,234000,1,2,6,2,812,Firms,124,1
3490,7300,1,25,7000,234000,1,2,4,2,812,Shops,1152,0
3490,7301,1,33,12500,234000,1,2,6,2,812,Firms,334,1
3491,7302,1,30,12500,234000,1,2,4,2,812,Shops,1849,0
3491,7303,1,31,7000,234000,1,2,6,2,812,Firms,125,1
3492,7304,1,28,12500,234000,1,2,4,2,812,Firms,570,0
3492,7305,1,25,7000,234000,1,2,6,2,812,Firms,969,1
3493,7306,1,30,7000,234000,1,2,4,2,812,Shops,1073,1
3493,7307,1,31,12500,234000,1,2,6,2,812,Firms,161,0
3494,7308,1,26,7000,234000,1,2,4,2,823,Shops,1008,1
3494,7309,1,30,12500,234000,1,2,6,2,823,Firms,673,0
3495,7310,1,34,7000,234000,1,2,4,2,823,Shops,1211,0
3495,7311,1,27,12500,234000,1,2,6,2,823,Firms,900,1
3496,7312,1,25,7000,234000,1,2,4,2,823,Firms,777,1
3496,7313,1,26,12500,234000,1,2,6,2,823,Firms,392,0
3497,7314,1,30,7000,234000,1,2,4,2,823,Schools,2125,1
3497,7315,1,26,12500,234000,1,2,6,2,823,Firms,823,0
3498,7316,1,32,7000,234000,1,2,4,2,823,Firms,126,0
3498,7317,1,28,12500,234000,1,2,6,2,823,Firms,211,1
3499,7318,1,34,7000,234000,1,2,4,2,825,Firms,127,0
3499,7319,1,33,12500,234000,1,2,6,2,825,Firms,387,1
3500,7320,1,30,7000,234000,1,2,4,2,825,Firms,128,1
3500,7321,1,30,12500,234000,1,2,6,2,825,Firms,195,0
3501,7322,1,29,7000,234000,1,2,4,2,825,Shops,1847,0
3501,7323,1,25,12500,234000,1,2,6,2,825,Shops,1555,1
3502,7324,1,25,12500,234000,1,2,4,2,825,Firms,361,0
3502,7325,1,30,7000,234000,1,2,6,2,825,Firms,880,1
3503,7326,1,27,7000,234000,1,2,4,2,825,Firms,129,0
3503,7327,1,29,12500,234000,1,2,6,2,825,Firms,549,1
3504,7328,1,34,12500,234000,1,2,4,2,826,Firms,356,1
3504,7329,1,32,7000,234000,1,2,6,2,826,Firms,859,0
3505,7330,1,26,7000,234000,1,2,4,2,826,Firms,130,0
3505,7331,1,32,12500,234000,1,2,6,2,826,Firms,750,1
3506,7332,1,34,7000,234000,1,2,4,2,826,Firms,131,1
3506,7333,1,31,12500,234000,1,2,6,2,826,Firms,127,0
3507,7334,1,28,7000,234000,1,2,4,2,827,Firms,132,1
3507,7335,1,27,12500,234000,1,2,6,2,827,Firms,145,0
3508,7336,1,31,7000,234000,1,2,4,2,827,Firms,133,0
3508,7337,1,32,12500,234000,1,2,6,2,827,Firms,821,1
3509,7338,1,34,7000,234000,1,2,4,2,827,Firms,134,0
3509,7339,1,34,12500,234000,1,2,6,2,827,Firms,577,1
3510,7340,1,28,7000,234000,1,2,4,2,828,Shops,1361,0
3510,7341,1,26,12500,234000,1,2,6,2,828,Shops,1438,1
3511,7342,1,28,7000,234000,1,2,4,2,829,Firms,79,0
3511,7343,1,28,12500,234000,1,2,6,2,829,Firms,31,1
3512,7344,1,26,7000,234000,1,2,4,2,829,Firms,146,0
3512,7345,1,31,12500,234000,1,2,6,2,829,Firms,178,1
3513,7346,1,27,12500,234000,1,2,4,2,829,Firms,430,1
3513,7347,1,33,7000,234000,1,2,6,2,829,Firms,625,0
3514,7348,1,33,7000,234000,1,2,4,2,832,Shops,1845,1
3514,7349,1,32,12500,234000,1,2,6,2,832,Firms,989,0
3515,7350,1,26,7000,234000,1,2,4,2,832,Shops,1395,0
3515,7351,1,31,12500,234000,1,2,6,2,832,Firms,909,1
3516,7352,1,30,12500,234000,1,2,4,2,832,Shops,1835,0
3516,7353,1,33,7000,234000,1,2,6,2,832,Firms,135,1
3517,7354,1,30,7000,234000,1,2,4,2,832,Firms,325,0
3517,7355,1,29,12500,234000,1,2,6,2,832,Firms,78,1
3518,7356,1,27,12500,234000,1,2,4,2,835,Shops,1905,0
3518,7357,1,31,7000,234000,1,2,6,2,835,Firms,136,1
3519,7358,1,25,7000,234000,1,2,4,2,835,Shops,1596,1
3519,7359,1,31,12500,234000,1,2,6,2,835,Shops,1151,0
3520,7360,1,28,7000,234000,1,2,4,2,836,Shops,1777,0
3520,7361,1,32,12500,234000,1,2,6,2,836,Firms,152,1
3521,7362,1,30,7000,234000,1,2,4,2,836,Shops,1189,1
3521,7363,1,31,12500,234000,1,2,6,2,836,Firms,867,0
3522,7364,1,31,12500,234000,1,2,4,2,836,Shops,1662,1
3522,7365,1,27,7000,234000,1,2,6,2,836,Firms,137,0
3523,7366,1,32,7000,234000,1,2,4,2,837,Firms,138,0
3523,7367,1,30,12500,234000,1,2,6,2,837,Firms,210,1
3524,7368,1,30,7000,234000,1,2,4,2,838,Firms,139,0
3524,7369,1,33,12500,234000,1,2,6,2,838,Firms,94,1
3525,7370,1,33,7000,234000,1,2,4,2,838,Firms,814,1
3525,7371,1,26,12500,234000,1,2,6,2,838,Shops,1074,0
3526,7372,1,32,7000,234000,1,2,4,2,838,Shops,1574,1
3526,7373,1,27,12500,234000,1,2,6,2,838,Shops,1683,0
3527,7374,1,25,7000,234000,1,2,4,2,840,Firms,544,0
3527,7375,1,26,12500,234000,1,2,6,2,840,Firms,452,1
3528,7376,1,33,7000,234000,1,2,4,2,840,Firms,579,0
3528,7377,1,27,12500,234000,1,2,6,2,840,Firms,986,1
3529,7378,1,27,7000,234000,1,2,4,2,842,Shops,1023,1
3529,7379,1,26,12500,234000,1,2,6,2,842,Firms,778,0
3530,7380,1,26,7000,234000,1,2,4,2,843,Shops,1006,0
3530,7381,1,30,12500,234000,1,2,6,2,843,Firms,350,1
3531,7382,1,26,7000,234000,1,2,4,2,845,Shops,1442,1
3531,7383,1,26,12500,234000,1,2,6,2,845,Firms,341,0
3532,7384,1,30,7000,234000,1,2,4,2,845,Firms,197,0
3532,7385,1,29,12500,234000,1,2,6,2,845,Firms,357,1
3533,7386,1,26,7000,234000,1,2,4,2,845,Firms,757,0
3533,7387,1,34,12500,234000,1,2,6,2,845,Shops,1552,1
3534,7388,1,26,7000,234000,1,2,4,2,845,Firms,197,0
3534,7389,1,28,12500,234000,1,2,6,2,845,Shops,1025,1
3535,7390,1,29,7000,234000,1,2,4,2,845,Firms,140,0
3535,7391,1,28,12500,234000,1,2,6,2,845,Firms,606,1
3536,7392,1,30,7000,234000,1,2,4,2,847,Shops,1452,0
3536,7393,1,34,12500,234000,1,2,6,2,847,Firms,398,1
3537,7394,1,29,7000,234000,1,2,4,2,847,Firms,141,0
3537,7395,1,31,12500,234000,1,2,6,2,847,Firms,683,1
3538,7396,1,30,7000,234000,1,2,4,2,847,Firms,142,0
3538,7397,1,25,12500,234000,1,2,6,2,847,Firms,856,1
3539,7398,1,27,7000,234000,1,2,4,2,847,Schools,2484,1
3539,7399,1,32,12500,234000,1,2,6,2,847,Firms,374,0
3540,7400,1,33,7000,234000,1,2,4,2,850,Firms,143,1
3540,7401,1,27,12500,234000,1,2,6,2,850,Firms,598,0
3541,7402,1,27,7000,234000,1,2,4,2,850,Firms,144,1
3541,7403,1,30,12500,234000,1,2,6,2,850,Firms,740,0
3542,7404,1,29,7000,234000,1,2,4,2,850,Firms,682,0
3542,7405,1,30,12500,234000,1,2,6,2,850,Firms,243,1
3543,7406,1,32,7000,234000,1,2,4,2,851,Shops,1292,1
3543,7407,1,32,12500,234000,1,2,6,2,851,Shops,1954,0
3544,7408,1,25,12500,234000,1,2,4,2,851,Shops,1353,0
3544,7409,1,29,7000,234000,1,2,6,2,851,Firms,145,1
3545,7410,1,30,12500,234000,1,2,4,2,851,Shops,1579,0
3545,7411,1,32,7000,234000,1,2,6,2,851,Firms,146,1
3546,7412,1,28,7000,234000,1,2,4,2,853,Firms,512,1
3546,7413,1,30,12500,234000,1,2,6,2,853,Firms,491,0
3547,7414,1,34,7000,234000,1,2,4,2,853,Firms,147,0
3547,7415,1,26,12500,234000,1,2,6,2,853,Firms,838,1
3548,7416,1,28,7000,234000,1,2,4,2,853,Shops,1946,1
3548,7417,1,34,12500,234000,1,2,6,2,853,Firms,858,0
3549,7418,1,32,12500,234000,1,2,4,2,853,Firms,77,1
3549,7419,1,26,7000,234000,1,2,6,2,853,Firms,373,0
3550,7420,1,25,7000,234000,1,2,4,2,853,Firms,616,0
3550,7421,1,32,12500,234000,1,2,6,2,853,Firms,944,1
3551,7422,1,28,12500,234000,1,2,4,2,854,Firms,556,0
3551,7423,1,25,7000,234000,1,2,6,2,854,Firms,732,1
3552,7424,1,25,7000,234000,1,2,4,2,854,Firms,40,0
3552,7425,1,26,12500,234000,1,2,6,2,854,Shops,1158,1
3553,7426,1,33,7000,234000,1,2,4,2,854,Firms,451,1
3553,7427,1,32,12500,234000,1,2,6,2,854,Firms,2,0
3554,7428,1,34,7000,234000,1,2,4,2,855,Shops,1560,1
3554,7429,1,34,12500,234000,1,2,6,2,855,Firms,274,0
3555,7430,1,27,7000,234000,1,2,4,2,855,Firms,148,0
3555,7431,1,27,12500,234000,1,2,6,2,855,Firms,374,1
3556,7432,1,32,7000,234000,1,2,4,2,855,Shops,1345,0
3556,7433,1,26,12500,234000,1,2,6,2,855,Firms,634,1
3557,7434,1,30,7000,234000,1,2,4,2,856,Firms,811,0
3557,7435,1,29,12500,234000,1,2,6,2,856,Firms,626,1
3558,7436,1,34,7000,234000,1,2,4,2,856,Shops,1911,1
3558,7437,1,30,12500,234000,1,2,6,2,856,Shops,1457,0
3559,7438,1,33,12500,234000,1,2,4,2,856,Firms,68,0
3559,7439,1,34,7000,234000,1,2,6,2,856,Firms,815,1
3560,7440,1,29,7000,234000,1,2,4,2,856,Firms,149,0
3560,7441,1,28,12500,234000,1,2,6,2,856,Firms,641,1
3561,7442,1,31,7000,234000,1,2,4,2,856,Shops,1174,1
3561,7443,1,30,12500,234000,1,2,6,2,856,Firms,748,0
3562,7444,1,25,7000,234000,1,2,4,2,858,Firms,150,1
3562,7445,1,26,12500,234000,1,2,6,2,858,Firms,381,0
3563,7446,1,31,12500,234000,1,2,4,2,858,Firms,795,1
3563,7447,1,31,7000,234000,1,2,6,2,858,Firms,151,0
3564,7448,1,25,7000,234000,1,2,4,2,858,Firms,152,1
3564,7449,1,25,12500,234000,1,2,6,2,858,Firms,993,0
3565,7450,1,32,7000,234000,1,2,4,2,859,Shops,1514,0
3565,7451,1,33,12500,234000,1,2,6,2,859,Shops,1327,1
3566,7452,1,31,7000,234000,1,2,4,2,859,Firms,153,1
3566,7453,1,32,12500,234000,1,2,6,2,859,Firms,723,0
3567,7454,1,34,7000,234000,1,2,4,2,859,Shops,1910,1
3567,7455,1,30,12500,234000,1,2,6,2,859,Firms,439,0
3568,7456,1,25,7000,234000,1,2,4,2,859,Shops,1851,0
3568,7457,1,26,12500,234000,1,2,6,2,859,Shops,1565,1
3569,7458,1,30,7000,234000,1,2,4,2,860,Firms,154,0
3569,7459,1,26,12500,234000,1,2,6,2,860,Firms,260,1
3570,7460,1,28,12500,234000,1,2,4,2,861,Shops,1357,1
3570,7461,1,26,7000,234000,1,2,6,2,861,Firms,155,0
3571,7462,1,30,7000,234000,1,2,4,2,869,Firms,470,0
3571,7463,1,30,12500,234000,1,2,6,2,869,Shops,1652,1
3572,7464,1,30,7000,234000,1,2,4,2,869,Shops,1159,0
3572,7465,1,30,12500,234000,1,2,6,2,869,Firms,596,1
3573,7466,1,30,7000,234000,1,2,4,2,870,Shops,1308,0
3573,7467,1,25,12500,234000,1,2,6,2,870,Firms,669,1
3574,7468,1,33,7000,234000,1,2,4,2,870,Firms,156,1
3574,7469,1,26,12500,234000,1,2,6,2,870,Firms,374,0
3575,7470,1,29,12500,234000,1,2,4,2,870,Shops,1740,0
3575,7471,1,28,7000,234000,1,2,6,2,870,Firms,157,1
3576,7472,1,29,12500,234000,1,2,4,2,870,Firms,387,0
3576,7473,1,34,7000,234000,1,2,6,2,870,Firms,606,1
3577,7474,1,33,7000,234000,1,2,4,2,870,Firms,158,1
3577,7475,1,29,12500,234000,1,2,6,2,870,Firms,13,0
3578,7476,1,25,7000,234000,1,2,4,2,874,Firms,274,0
3578,7477,1,29,12500,234000,1,2,6,2,874,Shops,1029,1
3579,7478,1,25,12500,234000,1,2,4,2,874,Firms,6,0
3579,7479,1,30,7000,234000,1,2,6,2,874,Firms,610,1
3580,7480,1,30,7000,234000,1,2,4,2,874,Firms,173,0
3580,7481,1,34,12500,234000,1,2,6,2,874,Shops,1188,1
3581,7482,1,26,12500,234000,1,2,4,2,874,Shops,1135,0
3581,7483,1,28,7000,234000,1,2,6,2,874,Firms,159,1
3582,7484,1,26,7000,234000,1,2,4,2,874,Shops,1012,0
3582,7485,1,28,12500,234000,1,2,6,2,874,Firms,399,1
3583,7486,1,29,7000,234000,1,2,4,2,878,Firms,160,1
3583,7487,1,28,12500,234000,1,2,6,2,878,Firms,340,0
3584,7488,1,34,12500,234000,1,2,4,2,878,Shops,1444,1
3584,7489,1,28,7000,234000,1,2,6,2,878,Shops,1273,0
3585,7490,1,31,7000,234000,1,2,4,2,878,Firms,566,0
3585,7491,1,26,12500,234000,1,2,6,2,878,Shops,1603,1
3586,7492,1,32,7000,234000,1,2,4,2,882,Firms,161,0
3586,7493,1,28,12500,234000,1,2,6,2,882,Firms,651,1
3587,7494,1,27,7000,234000,1,2,4,2,882,Firms,162,1
3587,7495,1,29,12500,234000,1,2,6,2,882,Firms,838,0
3588,7496,1,32,7000,234000,1,2,4,2,884,Shops,1863,0
3588,7497,1,30,12500,234000,1,2,6,2,884,Firms,518,1
3589,7498,1,34,7000,234000,1,2,4,2,887,Firms,163,1
3589,7499,1,25,12500,234000,1,2,6,2,887,Firms,341,0
3590,7500,1,30,7000,234000,1,2,4,2,889,Firms,976,0
3590,7501,1,28,12500,234000,1,2,6,2,889,Shops,1064,1
3591,7502,1,32,12500,234000,1,2,4,2,889,Shops,1719,0
3591,7503,1,28,7000,234000,1,2,6,2,889,Shops,1872,1
3592,7504,1,29,7000,234000,1,2,4,2,890,Shops,1660,1
3592,7505,1,34,12500,234000,1,2,6,2,890,Firms,237,0
3593,7506,1,29,7000,234000,1,2,4,2,890,Shops,1505,1
3593,7507,1,28,12500,234000,1,2,6,2,890,Schools,2488,0
3594,7508,1,28,12500,234000,1,2,4,2,891,Firms,842,1
3594,7509,1,30,7000,234000,1,2,6,2,891,Firms,439,0
3595,7510,1,30,7000,234000,1,2,4,2,894,Firms,164,1
3595,7511,1,27,12500,234000,1,2,6,2,894,Firms,20,0
3596,7512,1,27,12500,234000,1,2,4,2,901,Shops,1671,1
3596,7513,1,29,7000,234000,1,2,6,2,901,Firms,165,0
3597,7514,1,29,12500,234000,1,2,4,2,901,Shops,1432,0
3597,7515,1,27,7000,234000,1,2,6,2,901,Firms,166,1
3598,7516,1,31,12500,234000,1,2,4,2,903,Firms,811,1
3598,7517,1,26,7000,234000,1,2,6,2,903,Firms,816,0
3599,7518,1,32,7000,234000,1,2,4,2,903,Firms,236,0
3599,7519,1,25,12500,234000,1,2,6,2,903,Shops,1011,1
3600,7520,1,33,7000,234000,1,2,4,2,903,Shops,1720,0
3600,7521,1,34,12500,234000,1,2,6,2,903,Firms,241,1
3601,7522,1,33,12500,234000,1,2,4,2,904,Shops,1539,1
3601,7523,1,27,7000,234000,1,2,6,2,904,Firms,167,0
3602,7524,1,26,12500,234000,1,2,4,2,904,Shops,1327,1
3602,7525,1,34,7000,234000,1,2,6,2,904,Firms,168,0
3603,7526,1,26,7000,234000,1,2,4,2,908,Firms,169,0
3603,7527,1,29,12500,234000,1,2,6,2,908,Firms,481,1
3604,7528,1,34,7000,234000,1,2,4,2,908,Firms,747,1
3604,7529,1,33,12500,234000,1,2,6,2,908,Firms,764,0
3605,7530,1,34,7000,234000,1,2,4,2,909,Firms,891,1
3605,7531,1,31,12500,234000,1,2,6,2,909,Firms,141,0
3606,7532,1,33,7000,234000,1,2,4,2,909,Firms,135,0
3606,7533,1,32,12500,234000,1,2,6,2,909,Shops,1907,1
3607,7534,1,26,7000,234000,1,2,4,2,909,Firms,170,1
3607,7535,1,34,12500,234000,1,2,6,2,909,Firms,821,0
3608,7536,1,28,7000,234000,1,2,4,2,910,Shops,1960,1
3608,7537,1,32,12500,234000,1,2,6,2,910,Shops,1697,0
3609,7538,1,27,7000,234000,1,2,4,2,910,Firms,171,0
3609,7539,1,28,12500,234000,1,2,6,2,910,Firms,216,1
3610,7540,1,33,7000,234000,1,2,4,2,910,Firms,13,0
3610,7541,1,27,12500,234000,1,2,6,2,910,Shops,1094,1
3611,7542,1,30,12500,234000,1,2,4,2,913,Firms,258,0
3611,7543,1,28,7000,234000,1,2,6,2,913,Firms,172,1
3612,7544,1,33,12500,234000,1,2,4,2,913,Firms,839,0
3612,7545,1,28,7000,234000,1,2,6,2,913,Firms,173,1
3613,7546,1,29,7000,234000,1,2,4,2,914,Shops,1534,1
3613,7547,1,32,12500,234000,1,2,6,2,914,Firms,894,0
3614,7548,1,32,7000,234000,1,2,4,2,915,Firms,917,0
3614,7549,1,28,12500,234000,1,2,6,2,915,Firms,445,1
3615,7550,1,25,12500,234000,1,2,4,2,915,Firms,29,1
3615,7551,1,26,7000,234000,1,2,6,2,915,Firms,174,0
3616,7552,1,34,7000,234000,1,2,4,2,916,Shops,1221,0
3616,7553,1,32,12500,234000,1,2,6,2,916,Shops,1187,1
3617,7554,1,30,7000,234000,1,2,4,2,916,Firms,167,0
3617,7555,1,33,12500,234000,1,2,6,2,916,Shops,1944,1
3618,7556,1,34,7000,234000,1,2,4,2,917,Firms,321,0
3618,7557,1,29,12500,234000,1,2,6,2,917,Firms,530,1
3619,7558,1,34,12500,234000,1,2,4,2,917,Shops,1144,0
3619,7559,1,34,7000,234000,1,2,6,2,917,Shops,1010,1
3620,7560,1,32,7000,234000,1,2,4,2,917,Firms,50,0
3620,7561,1,27,12500,234000,1,2,6,2,917,Firms,682,1
3621,7562,1,25,12500,234000,1,2,4,2,917,Firms,212,1
3621,7563,1,28,7000,234000,1,2,6,2,917,Firms,522,0
3622,7564,1,29,7000,234000,1,2,4,2,917,Firms,918,0
3622,7565,1,34,12500,234000,1,2,6,2,917,Firms,246,1
3623,7566,1,29,7000,234000,1,2,4,2,918,Shops,1376,0
3623,7567,1,25,12500,234000,1,2,6,2,918,Firms,581,1
3624,7568,1,26,7000,234000,1,2,4,2,918,Shops,1334,1
3624,7569,1,31,12500,234000,1,2,6,2,918,Firms,558,0
3625,7570,1,26,7000,234000,1,2,4,2,919,Shops,1349,1
3625,7571,1,30,12500,234000,1,2,6,2,919,Firms,585,0
3626,7572,1,33,7000,234000,1,2,4,2,919,Firms,214,1
3626,7573,1,26,12500,234000,1,2,6,2,919,Firms,686,0
3627,7574,1,28,12500,234000,1,2,4,2,919,Firms,834,0
3627,7575,1,26,7000,234000,1,2,6,2,919,Firms,175,1
3628,7576,1,32,12500,234000,1,2,4,2,919,Shops,1802,0
3628,7577,1,31,7000,234000,1,2,6,2,919,Firms,176,1
3629,7578,1,26,7000,234000,1,2,4,2,920,Shops,1966,1
3629,7579,1,29,12500,234000,1,2,6,2,920,Firms,706,0
3630,7580,1,32,7000,234000,1,2,4,2,920,Firms,82,0
3630,7581,1,33,12500,234000,1,2,6,2,920,Shops,1827,1
3631,7582,1,26,7000,234000,1,2,4,2,921,Firms,62,1
3631,7583,1,31,12500,234000,1,2,6,2,921,Shops,1053,0
3632,7584,1,33,7000,234000,1,2,4,2,922,Firms,843,1
3632,7585,1,34,12500,234000,1,2,6,2,922,Firms,150,0
3633,7586,1,32,7000,234000,1,2,4,2,922,Shops,1365,0
3633,7587,1,30,12500,234000,1,2,6,2,922,Firms,336,1
3634,7588,1,33,7000,234000,1,2,4,2,922,Firms,177,0
3634,7589,1,30,12500,234000,1,2,6,2,922,Firms,785,1
3635,7590,1,28,7000,234000,1,2,4,2,922,Firms,178,1
3635,7591,1,27,12500,234000,1,2,6,2,922,Firms,606,0
3636,7592,1,31,7000,234000,1,2,4,2,923,Firms,179,1
3636,7593,1,32,12500,234000,1,2,6,2,923,Firms,186,0
3637,7594,1,31,7000,234000,1,2,4,2,923,Firms,826,0
3637,7595,1,27,12500,234000,1,2,6,2,923,Firms,389,1
3638,7596,1,28,12500,234000,1,2,4,2,923,Firms,389,1
3638,7597,1,30,7000,234000,1,2,6,2,923,Firms,545,0
3639,7598,1,32,7000,84000,1,2,6,1,949,Shops,1311,1
3640,7599,1,27,7000,84000,1,2,6,1,716,Shops,1312,1
3641,7600,1,30,7000,84000,1,2,6,1,464,Shops,1313,1
3642,7601,1,26,7000,84000,1,2,6,1,714,Shops,1314,1
3643,7602,1,34,7000,84000,1,2,6,1,1327,Shops,1315,1
3644,7603,1,27,7000,84000,1,2,6,1,400,Shops,1316,1
3645,7604,1,26,7000,84000,1,2,6,1,259,Shops,1317,1
3646,7605,1,28,7000,84000,1,2,6,1,506,Shops,1318,1
3647,7606,1,32,7000,84000,1,2,6,1,97,Shops,1319,1
3648,7607,1,32,7000,84000,1,2,6,1,84,Shops,1320,1
3649,7608,1,29,7000,84000,1,2,6,1,9,Shops,1321,1
3650,7609,1,30,7000,84000,1,2,6,1,550,Shops,1322,1
3651,7610,1,34,7000,84000,1,2,6,1,278,Shops,1323,1
3652,7611,1,26,7000,84000,1,2,6,1,449,Shops,1324,1
3653,7612,1,30,7000,84000,1,2,6,1,198,Shops,1325,1
3654,7613,1,33,7000,84000,1,2,6,1,72,Shops,1326,1
3655,7614,1,29,7000,84000,1,2,6,1,572,Shops,1327,1
3656,7615,1,31,7000,84000,1,2,6,1,176,Shops,1328,1
3657,7616,1,30,7000,84000,1,2,6,1,1252,Shops,1329,1
3658,7617,1,34,7000,84000,1,2,6,1,1159,Shops,1330,1
3659,7618,1,28,7000,84000,1,2,6,1,543,Shops,1331,1
3660,7619,1,25,7000,84000,1,2,6,1,622,Shops,1332,1
3661,7620,1,30,7000,84000,1,2,6,1,1701,Shops,1333,1
3662,7621,1,27,7000,84000,1,2,6,1,139,Shops,1334,1
3663,7622,1,51,5250,180400,1,2,4,3,1006,Firms,180,1
3663,7623,0,38,9783,180400,1,2,6,3,1006,Firms,181,0
3663,7624,1,11,0,180400,0,1,2,3,1006,Schools,1984,0
3664,7625,1,51,12500,213000,1,2,4,3,1008,Firms,624,1
3664,7626,0,42,5250,213000,1,2,6,3,1008,Firms,399,0
3664,7627,1,15,0,213000,0,1,5,3,1008,Schools,2485,0
3665,7628,1,49,5116,211397,1,2,4,3,1008,Firms,182,1
3665,7629,0,35,12500,211397,1,2,6,3,1008,Firms,156,0
3665,7630,1,16,0,211397,0,1,5,3,1008,Schools,2427,0
3666,7631,1,49,5250,213000,1,2,4,3,1008,Firms,156,0
3666,7632,0,35,12500,213000,1,2,6,3,1008,Firms,749,1
3666,7633,1,15,0,213000,0,1,5,3,1008,Schools,2485,0
3667,7634,1,53,3045,186542,1,2,4,3,1008,Firms,183,1
3667,7635,0,43,12500,186542,1,2,6,3,1008,Firms,180,0
3667,7636,1,15,0,186542,0,1,5,3,1008,Schools,2422,0
3668,7637,1,52,5250,146650,1,2,4,3,1010,Firms,184,0
3668,7638,0,42,6971,146650,1,2,6,3,1010,Firms,185,1
3668,7639,1,17,0,146650,0,1,5,3,1010,Schools,2438,0
3669,7640,1,52,8835,256019,1,2,4,3,1012,Firms,186,0
3669,7641,0,36,12500,256019,1,2,6,3,1012,Firms,178,1
3669,7642,1,11,0,256019,0,1,2,3,1012,Schools,1985,0
3670,7643,1,53,5250,133944,1,2,4,3,1012,Firms,187,1
3670,7644,0,40,5912,133944,1,2,6,3,1012,Firms,188,0
3670,7645,1,17,0,133944,0,1,5,3,1012,Schools,2439,0
3671,7646,1,47,8509,252103,1,2,4,3,1016,Firms,189,0
3671,7647,0,40,12500,252103,0,2,6,3,1016,Firms,532,1
3671,7648,1,22,0,252103,1,1,9,3,1016,Schools,2345,0
3672,7649,1,47,5250,164568,1,2,4,3,1016,Firms,190,1
3672,7650,0,44,8464,164568,1,2,6,3,1016,Firms,191,0
3672,7651,1,16,0,164568,0,1,5,3,1016,Schools,2440,0
3673,7652,1,54,5250,146342,1,2,4,3,1018,Firms,192,1
3673,7653,0,38,6945,146342,1,2,6,3,1018,Firms,193,0
3673,7654,1,12,0,146342,0,1,3,3,1018,Schools,2224,0
3674,7655,1,53,5250,213000,1,2,4,3,1018,Firms,246,0
3674,7656,0,35,12500,213000,0,2,6,3,1018,Firms,903,0
3674,7657,1,22,0,213000,1,1,9,3,1018,Schools,2366,1
3675,7658,1,51,6767,231202,1,2,4,3,1019,Firms,194,0
3675,7659,0,38,12500,231202,1,2,6,3,1019,Firms,192,1
3675,7660,1,16,0,231202,0,1,5,3,1019,Schools,2441,0
3676,7661,1,53,5250,121505,1,2,4,3,1023,Firms,465,1
3676,7662,0,42,4875,121505,1,2,6,3,1023,Firms,195,0
3676,7663,1,10,0,121505,0,1,2,3,1023,Schools,1985,0
3677,7664,1,54,4455,116455,1,2,4,3,1027,Firms,196,1
3677,7665,0,42,5250,116455,1,2,6,3,1027,Shops,1820,0
3677,7666,1,16,0,116455,0,1,5,3,1027,Schools,2442,0
3678,7667,1,48,8952,170429,1,2,4,3,1027,Firms,198,0
3678,7668,0,37,5250,170429,0,2,6,3,1027,Firms,197,0
3678,7669,1,18,0,170429,1,1,7,3,1027,Schools,2300,1
3679,7670,1,50,5250,158235,1,2,4,3,1033,Firms,852,1
