HHD,PID,Gender,Age,Income,Hhd_income,License,Status,Education,Edu_year,Edu_durati,Hhd_size,WS,ID,Rela,Property,Residence,LiveLong,LiveLat,WELong,WELat,Max_Fri,Min_Fri
506,951,1,21,5250,171000,1,2,4,0,0,3,Firms,83,11,0,8,116.3200042,39.66663267,115.7080015,39.59607716,40,20
506,952,1,27,9000,171000,1,2,7,0,0,3,Schools,2173,1,1,8,116.3200042,39.66663267,116.3852162,40.04890012,19,8
506,953,1,18,0,171000,0,1,7,1,4,3,Schools,2321,11,0,8,116.3200042,39.66663267,116.5678672,39.81766108,2,1
507,954,1,20,5250,171000,1,2,4,0,0,3,Schools,2174,1,0,1097,117.1159168,40.12926163,116.3330455,39.91824252,19,8
507,955,1,27,9000,171000,1,2,7,0,0,3,Firms,976,11,0,1097,117.1159168,40.12926163,116.3721728,40.01875684,2,1
507,956,1,24,0,171000,0,1,9,3,3,3,Schools,2357,11,0,1097,117.1159168,40.12926163,116.7114145,40.09912929,40,20
508,957,1,19,5250,188166,1,2,4,0,0,3,Firms,916,1,1,1097,117.1159168,40.12926163,116.4373946,39.86796106,19,8
508,958,1,28,10431,188166,1,2,7,0,0,3,Schools,2175,11,0,1097,117.1159168,40.12926163,116.3069634,39.8579026,40,20
508,959,1,6,0,188166,0,1,2,1,6,3,Schools,1988,11,0,1097,117.1159168,40.12926163,116.1896251,39.73713826,40,20
509,960,1,23,8596,211154,1,2,4,0,0,3,Schools,2176,11,0,943,116.5417702,39.73713826,116.4113045,39.84784339,19,8
509,961,1,26,9000,211154,1,2,7,0,0,3,Firms,315,1,0,943,116.5417702,39.73713826,116.2548064,39.99865868,40,20
509,962,1,15,0,211154,0,1,5,1,3,3,Schools,2448,11,0,943,116.5417702,39.73713826,116.7505658,39.90818763,40,20
510,963,1,2,0,171000,0,1,0,3,3,3,0,0,11,0,943,116.5417702,39.73713826,0,0,19,8
510,964,1,21,5250,171000,1,2,4,0,0,3,Firms,310,1,0,943,116.5417702,39.73713826,116.5026268,39.95845553,40,20
510,965,1,25,9000,171000,1,2,7,0,0,3,Firms,415,11,0,943,116.5417702,39.73713826,116.3591298,39.97855828,19,8
511,966,1,2,0,345752,0,1,0,3,3,3,0,0,3,0,379,116.7244649,39.90818763,0,0,2,1
511,967,1,24,9000,345752,1,2,4,0,0,3,Businessmen,1627,1,1,379,116.7244649,39.90818763,116.1114321,39.74720669,8,2
511,968,1,31,19813,345752,1,2,7,0,0,3,Schools,2177,11,0,379,116.7244649,39.90818763,116.3591298,39.94840323,19,8
512,969,1,23,15436,293231,1,2,4,0,0,3,Schools,2178,1,1,379,116.7244649,39.90818763,116.4895796,39.95845553,2,1
512,970,1,33,9000,293231,1,2,7,0,0,3,Firms,74,11,0,379,116.7244649,39.90818763,116.2808837,39.78747148,2,1
512,971,1,12,0,293231,0,1,3,1,3,3,Schools,2138,11,0,379,116.7244649,39.90818763,116.2417688,39.95845553,19,8
513,972,1,24,5250,171000,1,2,4,0,0,3,Schools,2179,1,1,1460,116.2287318,40.06899316,116.4765328,40.00870803,8,2
513,973,1,29,9000,171000,1,2,7,0,0,3,Firms,0,11,0,1460,116.2287318,40.06899316,116.5548186,40.02880511,2,1
513,974,1,8,0,171000,0,1,2,3,6,3,Schools,2108,11,0,1460,116.2287318,40.06899316,116.1635576,39.81766108,2,1
514,975,1,22,9000,171000,1,2,4,0,0,3,Schools,2180,11,0,778,116.8158178,39.82772264,116.3721728,40.04890012,19,8
514,976,1,31,5250,171000,1,2,7,0,0,3,Businessmen,1379,1,1,778,116.8158178,39.82772264,116.3200042,40.20959886,19,8
514,977,1,11,0,171000,0,1,2,6,6,3,Schools,2092,11,0,778,116.8158178,39.82772264,116.1374932,40.29995806,19,8
515,978,1,22,9000,379820,1,2,4,0,0,3,Businessmen,1899,11,0,1242,116.2939233,39.86796106,116.5156743,39.78747148,19,8
515,979,1,29,22652,379820,1,2,7,0,0,3,Schools,2181,1,1,1242,116.2939233,39.86796106,116.6853138,40.01875684,19,8
515,980,1,9,0,379820,0,1,2,4,6,3,Schools,1988,11,0,1242,116.2939233,39.86796106,116.1896251,39.73713826,19,8
516,981,1,23,5250,277503,1,2,4,0,0,3,Schools,2182,11,0,1064,116.3200042,39.69685518,116.0984028,39.86796106,2,1
516,982,1,28,17875,277503,1,2,7,0,0,3,Schools,2183,1,1,1064,116.3200042,39.69685518,116.3852162,39.62632165,40,20
516,983,1,22,0,277503,0,1,9,1,3,3,Schools,2362,11,0,1064,116.3200042,39.69685518,116.2548064,39.8579026,2,1
517,984,1,21,9000,171000,1,2,4,0,0,3,Schools,2184,1,1,1064,116.3200042,39.69685518,116.3852162,39.94840323,2,1
517,985,1,31,5250,171000,1,2,7,0,0,3,Businessmen,1335,11,0,1064,116.3200042,39.69685518,116.3721728,39.76734085,40,20
517,986,1,7,0,171000,0,1,2,2,6,3,Schools,2095,11,0,1064,116.3200042,39.69685518,116.5809161,39.75727422,2,1
518,987,1,24,9000,171000,1,2,4,0,0,3,Businessmen,1530,11,0,791,116.5417702,39.75727422,116.3982601,39.74720669,2,1
518,988,1,34,5250,171000,1,2,7,0,0,3,Schools,2185,1,0,791,116.5417702,39.75727422,116.7636163,40.26984011,2,1
518,989,1,17,0,171000,0,1,5,3,3,3,Schools,2425,11,0,791,116.5417702,39.75727422,116.5156743,39.95845553,19,8
519,990,1,22,5250,171000,1,2,4,0,0,3,Firms,201,11,0,791,116.5417702,39.75727422,116.2026599,39.63640098,19,8
519,991,1,31,9000,171000,1,2,7,0,0,3,Firms,720,1,0,791,116.5417702,39.75727422,116.2417688,39.57590861,2,1
519,992,1,5,0,171000,0,1,1,3,3,3,Schools,2453,3,0,791,116.5417702,39.75727422,116.3982601,40.69151049,19,8
520,993,1,22,9000,171000,1,2,4,0,0,3,Businessmen,1870,11,0,791,116.5417702,39.75727422,116.3591298,39.71699862,2,1
520,994,1,26,5250,171000,1,2,7,0,0,3,Schools,2186,1,0,791,116.5417702,39.75727422,116.4504403,39.91824252,2,1
520,995,1,11,0,171000,0,1,2,6,6,3,Schools,2086,11,0,791,116.5417702,39.75727422,115.955141,39.78747148,40,20
521,996,1,1,0,171000,0,1,0,2,3,3,0,0,3,0,186,116.3069634,39.81766108,0,0,19,8
521,997,1,22,9000,171000,1,2,4,0,0,3,Firms,904,1,1,186,116.3069634,39.81766108,116.1635576,39.97855828,19,8
521,998,1,30,5250,171000,1,2,7,0,0,3,Firms,765,11,0,186,116.3069634,39.81766108,116.0462943,40.10917381,2,1
522,999,1,2,0,171000,0,1,0,3,3,3,0,0,3,0,186,116.3069634,39.81766108,0,0,2,1
522,1000,1,18,5250,171000,1,2,4,0,0,3,Firms,297,11,0,186,116.3069634,39.81766108,116.2808837,40.14934794,19,8
522,1001,1,31,9000,171000,1,2,7,0,0,3,Firms,893,1,1,186,116.3069634,39.81766108,116.150525,39.99865868,8,2
523,1002,1,0,0,171000,0,1,0,1,3,3,0,0,3,0,147,116.5287221,39.87801878,0,0,19,8
523,1003,1,22,9000,171000,1,2,4,0,0,3,Schools,2188,1,1,147,116.5287221,39.87801878,116.3330455,40.05894688,8,2
523,1004,1,32,5250,171000,1,2,7,0,0,3,Schools,2187,11,0,147,116.5287221,39.87801878,116.3069634,39.76734085,19,8
524,1005,1,18,5250,171000,1,2,4,0,0,3,Firms,168,11,0,187,116.4765328,39.61624124,116.0853743,40.47061306,2,1
524,1006,1,29,9000,171000,1,2,7,0,0,3,Firms,121,1,1,187,116.4765328,39.61624124,116.0462943,40.2899189,8,2
524,1007,1,5,0,171000,0,1,1,3,3,3,Schools,2459,3,0,187,116.4765328,39.61624124,116.6983641,39.7774066,2,1
525,1008,1,20,5250,171000,1,2,4,0,0,3,Firms,434,11,0,187,116.4765328,39.61624124,115.9942008,40.30999707,8,2
525,1009,1,31,9000,171000,1,2,7,0,0,3,Firms,508,11,0,187,116.4765328,39.61624124,115.9942008,40.30999707,19,8
525,1010,1,19,0,171000,0,1,7,2,4,3,Schools,2262,1,1,187,116.4765328,39.61624124,116.5809161,40.11921792,2,1
526,1011,1,24,5250,171000,1,2,4,0,0,3,Firms,316,1,1,4,116.3721728,40.07903898,115.7729948,39.54564717,40,20
526,1012,1,28,9000,171000,1,2,7,0,0,3,Firms,133,11,0,4,116.3721728,40.07903898,116.2939233,39.83778341,2,1
526,1013,1,12,0,171000,0,1,3,1,3,3,Schools,2199,11,0,4,116.3721728,40.07903898,116.3591298,39.87801878,40,20
527,1014,1,21,12642,259701,1,2,4,0,0,3,Schools,2189,11,0,4,116.3721728,40.07903898,116.5548186,40.09912929,19,8
527,1015,1,28,9000,259701,1,2,7,0,0,3,Firms,83,1,1,4,116.3721728,40.07903898,115.7080015,39.59607716,8,2
527,1016,1,14,0,259701,0,1,3,3,3,3,Schools,2211,11,0,4,116.3721728,40.07903898,115.8640392,39.67670784,2,1
528,1017,1,23,9000,171000,1,2,4,0,0,3,Schools,2191,1,1,417,116.3721728,39.9685072,116.2287318,39.80759871,40,20
528,1018,1,25,5250,171000,1,2,7,0,0,3,Schools,2190,11,0,417,116.3721728,39.9685072,116.4113045,39.79753552,19,8
528,1019,1,10,0,171000,0,1,2,5,6,3,Schools,2122,11,0,417,116.3721728,39.9685072,115.8770504,40.50072949,2,1
529,1020,1,18,5250,301101,1,2,4,0,0,3,Firms,459,1,1,417,116.3721728,39.9685072,116.1765909,39.95845553,2,1
529,1021,1,29,19842,301101,1,2,7,0,0,3,Schools,2192,11,0,417,116.3721728,39.9685072,116.5156743,39.89813205,40,20
529,1022,1,7,0,301101,0,1,2,2,6,3,Schools,1989,11,0,417,116.3721728,39.9685072,116.4634864,39.92829675,40,20
530,1023,1,18,10151,229816,1,2,4,0,0,3,Schools,2193,11,0,417,116.3721728,39.9685072,116.4113045,40.07903898,19,8
530,1024,1,30,9000,229816,1,2,7,0,0,3,Firms,178,1,1,417,116.3721728,39.9685072,116.0984028,39.94840323,19,8
530,1025,1,15,0,229816,0,1,5,1,3,3,Schools,2428,11,0,417,116.3721728,39.9685072,116.3721728,39.99865868,19,8
531,1026,1,18,5250,171000,1,2,4,0,0,3,Schools,2194,11,0,417,116.3721728,39.9685072,116.6853138,40.14934794,2,1
531,1027,1,34,9000,171000,1,2,7,0,0,3,Firms,647,1,1,417,116.3721728,39.9685072,116.150525,39.88807577,40,20
531,1028,1,12,0,171000,0,1,3,1,3,3,Schools,2128,3,0,417,116.3721728,39.9685072,116.2156955,39.9685072,2,1
532,1029,1,0,0,326470,0,1,0,1,3,3,0,0,3,0,164,116.3721728,39.99865868,0,0,2,1
532,1030,1,20,5250,326470,1,2,4,0,0,3,Firms,314,11,0,164,116.3721728,39.99865868,116.5156743,40.00870803,40,20
532,1031,1,34,21956,326470,1,2,7,0,0,3,Schools,2195,1,1,164,116.3721728,39.99865868,116.6461635,39.78747148,19,8
533,1032,1,19,9000,301915,1,2,4,0,0,3,Businessmen,1559,11,0,1370,116.8419182,40.40034399,116.620064,40.10917381,19,8
533,1033,1,33,16160,301915,1,2,7,0,0,3,Schools,2196,1,1,1370,116.8419182,40.40034399,116.4373946,39.9685072,40,20
533,1034,1,15,0,301915,0,1,5,1,3,3,Schools,2422,11,0,1370,116.8419182,40.40034399,116.3330455,39.95845553,2,1
534,1035,1,20,17437,317245,1,2,4,0,0,3,Schools,2197,1,1,1692,116.1765909,40.32003595,116.2026599,39.7774066,2,1
534,1036,1,28,9000,317245,1,2,7,0,0,3,Firms,806,11,0,1692,116.1765909,40.32003595,116.4765328,40.25980045,19,8
534,1037,1,4,0,317245,0,1,1,2,3,3,Schools,2462,11,0,1692,116.1765909,40.32003595,116.5287221,39.9685072,8,2
535,1038,1,22,5250,287443,1,2,4,0,0,3,Firms,272,1,1,1121,116.4243493,39.93835031,116.6070145,39.74720669,40,20
535,1039,1,31,18704,287443,1,2,7,0,0,3,Schools,2198,11,0,1121,116.4243493,39.93835031,116.5417702,40.07903898,2,1
535,1040,1,8,0,287443,0,1,2,3,6,3,Schools,2481,11,0,1121,116.4243493,39.93835031,116.4895796,39.93835031,19,8
536,1041,1,22,9000,171000,1,2,4,0,0,3,Schools,2200,1,1,1121,116.4243493,39.93835031,116.0723467,39.80759871,19,8
536,1042,1,25,5250,171000,1,2,7,0,0,3,Schools,2199,11,0,1121,116.4243493,39.93835031,116.3591298,39.87801878,2,1
536,1043,1,22,0,171000,0,1,9,1,3,3,Schools,2334,11,0,1121,116.4243493,39.93835031,116.4895796,39.98860877,2,1
537,1044,1,19,5250,171000,1,2,4,0,0,3,Firms,444,11,0,1091,116.2287318,39.93835031,116.4373946,39.64647925,8,2
537,1045,1,33,9000,171000,1,2,7,0,0,3,Firms,26,11,0,1091,116.2287318,39.93835031,116.3330455,39.70692738,8,2
537,1046,1,19,0,171000,0,1,7,2,4,3,Schools,2318,1,1,1091,116.2287318,39.93835031,116.6461635,39.88807577,19,8
538,1047,1,22,18420,329036,1,2,4,0,0,3,Schools,2201,1,1,1373,116.4243493,40.07903898,116.6070145,39.81766108,19,8
538,1048,1,29,9000,329036,1,2,7,0,0,3,Firms,219,11,0,1373,116.4243493,40.07903898,115.9030762,40.49069056,19,8
538,1049,1,13,0,329036,0,1,3,2,3,3,Schools,2139,11,0,1373,116.4243493,40.07903898,116.5939652,39.97855828,2,1
539,1050,1,19,5250,171000,1,2,4,0,0,3,Firms,799,1,0,683,116.4243493,39.87801878,116.3982601,39.94840323,19,8
539,1051,1,31,9000,171000,1,2,7,0,0,3,Firms,140,11,0,683,116.4243493,39.87801878,116.2678448,39.92829675,40,20
539,1052,1,14,0,171000,0,1,3,3,3,3,Schools,2170,11,0,683,116.4243493,39.87801878,116.7375153,39.76734085,2,1
540,1053,1,19,16331,258972,1,2,4,0,0,3,Schools,2202,1,0,683,116.4243493,39.87801878,115.9421232,39.65655647,19,8
540,1054,1,27,5250,258972,1,2,7,0,0,3,Schools,2203,11,0,683,116.4243493,39.87801878,116.5678672,40.01875684,40,20
540,1055,1,22,0,258972,0,1,9,1,3,3,Schools,2362,11,0,683,116.4243493,39.87801878,116.2548064,39.8579026,2,1
541,1056,1,18,5250,171000,1,2,4,0,0,3,Firms,175,11,0,683,116.4243493,39.87801878,116.3460874,39.83778341,2,1
541,1057,1,27,9000,171000,1,2,7,0,0,3,Firms,144,1,0,683,116.4243493,39.87801878,116.2287318,39.90818763,19,8
541,1058,1,23,0,171000,0,1,9,2,3,3,Schools,2369,11,0,683,116.4243493,39.87801878,116.4113045,39.8579026,40,20
542,1059,1,18,18349,283185,1,2,4,0,0,3,Schools,2204,11,0,1460,116.2287318,40.06899316,116.6722636,39.82772264,19,8
542,1060,1,30,5250,283185,1,2,7,0,0,3,Businessmen,1424,1,1,1460,116.2287318,40.06899316,116.5809161,39.81766108,2,1
542,1061,1,12,0,283185,0,1,3,1,3,3,Schools,2140,11,0,1460,116.2287318,40.06899316,116.5026268,40.02880511,40,20
543,1062,1,24,5250,295949,1,2,4,0,0,3,Firms,260,11,0,231,117.0506923,40.19955779,115.9942008,39.72706891,40,20
543,1063,1,33,19412,295949,1,2,7,0,0,3,Schools,2205,1,1,231,117.0506923,40.19955779,116.620064,40.01875684,2,1
543,1064,1,13,0,295949,0,1,3,2,3,3,Schools,2141,11,0,231,117.0506923,40.19955779,116.7897171,39.72706891,19,8
544,1065,1,23,5250,171000,1,2,4,0,0,3,Firms,200,1,1,231,117.0506923,40.19955779,116.0853743,39.59607716,40,20
544,1066,1,26,9000,171000,1,2,7,0,0,3,Firms,188,11,0,231,117.0506923,40.19955779,116.0202456,39.65655647,19,8
544,1067,1,21,0,171000,0,1,7,4,4,3,Schools,2264,11,0,231,117.0506923,40.19955779,116.4634864,39.76734085,2,1
545,1068,1,24,20819,357831,1,2,4,0,0,3,Schools,2206,1,1,425,116.4765328,40.12926163,116.4634864,39.81766108,40,20
545,1069,1,34,9000,357831,1,2,7,0,0,3,Firms,727,11,0,425,116.4765328,40.12926163,116.1765909,40.11921792,8,2
545,1070,1,6,0,357831,0,1,2,1,6,3,Schools,1990,11,0,425,116.4765328,40.12926163,116.4504403,39.99865868,40,20
546,1071,1,18,5250,171000,1,2,4,0,0,3,Firms,257,1,1,425,116.4765328,40.12926163,116.1244622,40.14934794,2,1
546,1072,1,34,9000,171000,1,2,7,0,0,3,Firms,865,11,0,425,116.4765328,40.12926163,116.150525,40.06899316,8,2
546,1073,1,14,0,171000,0,1,3,3,3,3,Schools,2156,11,0,425,116.4765328,40.12926163,116.4113045,39.9685072,2,1
547,1074,1,22,24289,399464,1,2,4,0,0,3,Schools,2207,11,0,1011,116.3721728,39.92829675,116.3200042,39.76734085,2,1
547,1075,1,34,9000,399464,1,2,7,0,0,3,Firms,32,1,1,1011,116.3721728,39.92829675,116.4634864,39.95845553,2,1
547,1076,1,6,0,399464,0,1,2,1,6,3,Schools,1991,3,0,1011,116.3721728,39.92829675,116.2156955,40.02880511,19,8
548,1077,1,18,9000,340839,1,2,4,0,0,3,Businessmen,1711,11,0,1011,116.3721728,39.92829675,116.5809161,40.04890012,2,1
548,1078,1,32,19403,340839,1,2,7,0,0,3,Schools,2208,11,0,1011,116.3721728,39.92829675,116.4504403,40.09912929,40,20
548,1079,1,23,0,340839,0,1,9,2,3,3,Schools,2333,1,1,1011,116.3721728,39.92829675,116.5939652,39.92829675,8,2
549,1080,1,21,15793,297519,1,2,4,0,0,3,Schools,2209,11,0,1011,116.3721728,39.92829675,116.4634864,39.84784339,2,1
549,1081,1,27,9000,297519,1,2,7,0,0,3,Firms,890,11,0,1011,116.3721728,39.92829675,116.4895796,40.17947479,19,8
549,1082,1,20,0,297519,0,1,7,3,4,3,Schools,2278,1,1,1011,116.3721728,39.92829675,116.8027675,40.06899316,19,8
550,1083,1,23,5250,171000,1,2,4,0,0,3,Firms,228,1,1,35,116.3591298,40.24976058,116.0072227,40.15939055,40,20
550,1084,1,25,9000,171000,1,2,7,0,0,3,Firms,130,11,0,35,116.3591298,40.24976058,115.8640392,40.14934794,19,8
550,1085,1,10,0,171000,0,1,2,5,6,3,Schools,2107,11,0,35,116.3591298,40.24976058,116.4243493,39.87801878,2,1
551,1086,1,18,5250,223889,1,2,4,0,0,3,Firms,453,11,0,35,116.3591298,40.24976058,116.0072227,40.15939055,19,8
551,1087,1,25,13407,223889,1,2,7,0,0,3,Schools,2210,1,1,35,116.3591298,40.24976058,116.6070145,40.06899316,8,2
551,1088,1,12,0,223889,0,1,3,1,3,3,Schools,2251,11,0,35,116.3591298,40.24976058,116.6983641,39.90818763,19,8
552,1089,1,23,9000,376938,1,2,4,0,0,3,Schools,2212,1,1,1131,116.5417702,39.82772264,116.5939652,39.95845553,2,1
552,1090,1,28,22412,376938,1,2,7,0,0,3,Schools,2211,11,0,1131,116.5417702,39.82772264,115.8640392,39.67670784,19,8
552,1091,1,6,0,376938,0,1,2,1,6,3,Schools,2089,11,0,1131,116.5417702,39.82772264,116.2026599,40.01875684,2,1
553,1092,0,2,0,0,0,1,0,3,3,1,0,0,1,0,1826,116.2808837,39.71699862,0,0,40,20
554,1093,0,1,0,0,0,1,0,2,3,1,0,0,1,0,551,116.3069634,39.88807577,0,0,40,20
555,1094,0,12,0,0,0,1,3,1,3,1,Schools,2162,1,0,1422,115.9291064,40.19955779,116.5939652,40.00870803,2,1
556,1095,0,12,0,0,0,1,3,1,3,1,Schools,2163,1,0,1361,115.8510292,39.74720669,116.4243493,39.97855828,19,8
557,1096,0,13,0,0,0,1,3,2,3,1,Schools,2164,1,0,1700,116.3982601,39.98860877,116.4113045,39.93835031,2,1
558,1097,0,13,0,0,0,1,3,2,3,1,Schools,2165,1,0,809,117.0898283,40.13930497,116.1244622,39.92829675,40,20
559,1098,0,12,0,0,0,1,3,1,3,1,Schools,2166,1,0,186,116.3069634,39.81766108,116.5026268,39.82772264,2,1
560,1099,0,13,0,0,0,1,3,2,3,1,Schools,2167,1,0,1794,116.0984028,39.94840323,116.4373946,39.92829675,40,20
561,1100,0,0,0,0,0,1,0,1,3,1,0,0,1,0,997,116.4113045,40.12926163,0,0,19,8
562,1101,0,0,0,0,0,1,0,1,3,1,0,0,1,0,1442,116.3852162,39.81766108,0,0,40,20
563,1102,0,2,0,0,0,1,0,3,3,1,0,0,1,0,1445,116.2548064,39.86796106,0,0,19,8
564,1103,0,5,0,0,0,1,1,3,3,1,Schools,2456,1,0,563,116.0202456,39.7774066,116.2548064,40.41038233,8,2
565,1104,1,52,12500,360000,1,2,6,0,0,2,Firms,274,1,1,1460,116.2287318,40.06899316,116.9202158,39.78747148,40,20
565,1105,0,31,17500,360000,1,2,7,0,0,2,Firms,242,3,0,1460,116.2287318,40.06899316,116.3460874,40.00870803,40,20
566,1106,1,51,12500,360000,1,2,6,0,0,2,Firms,11,1,1,1460,116.2287318,40.06899316,116.8810677,39.76734085,40,20
566,1107,0,31,17500,360000,1,2,7,0,0,2,Firms,480,2,0,1460,116.2287318,40.06899316,116.7897171,39.74720669,40,20
567,1108,1,54,12500,360000,1,2,6,0,0,2,Firms,738,4,0,1110,116.3069634,40.18951644,116.1765909,39.69685518,19,8
567,1109,0,30,17500,360000,1,2,7,0,0,2,Firms,872,1,1,1110,116.3069634,40.18951644,116.4113045,39.9685072,19,8
568,1110,1,52,12500,360000,1,2,6,0,0,2,Firms,803,1,1,1110,116.3069634,40.18951644,116.4895796,39.58599345,19,8
568,1111,0,33,17500,360000,1,2,7,0,0,2,Businessmen,1527,2,0,1110,116.3069634,40.18951644,116.4504403,40.12926163,2,1
569,1112,1,49,12500,360000,1,2,6,0,0,2,Businessmen,1760,2,0,1110,116.3069634,40.18951644,116.6070145,40.2296802,8,2
569,1113,0,34,17500,360000,1,2,7,0,0,2,Firms,806,1,1,1110,116.3069634,40.18951644,116.4765328,40.25980045,40,20
570,1114,1,54,12500,360000,1,2,6,0,0,2,Firms,273,4,0,832,116.5809161,39.89813205,116.0723467,39.99865868,2,1
570,1115,0,32,17500,360000,1,2,7,0,0,2,Businessmen,1364,1,1,832,116.5809161,39.89813205,116.4373946,39.75727422,19,8
571,1116,1,54,12500,360000,1,2,6,0,0,2,Businessmen,1759,4,0,832,116.5809161,39.89813205,116.4895796,39.91824252,40,20
571,1117,0,31,17500,360000,1,2,7,0,0,2,Firms,747,1,1,832,116.5809161,39.89813205,116.7114145,39.78747148,2,1
572,1118,1,52,12500,360000,1,2,6,0,0,2,Firms,962,2,0,1460,116.2287318,40.06899316,116.1896251,39.9685072,2,1
572,1119,0,34,17500,360000,1,2,7,0,0,2,Businessmen,1063,1,1,1460,116.2287318,40.06899316,116.2156955,40.03885287,2,1
573,1120,1,54,17500,360000,1,2,6,0,0,2,Firms,69,1,1,1827,116.4113045,40.04890012,117.2724027,40.65133731,8,2
573,1121,0,29,12500,360000,1,2,7,0,0,2,Firms,69,3,0,1827,116.4113045,40.04890012,117.2724027,40.65133731,2,1
574,1122,1,47,17500,360000,1,2,6,0,0,2,Firms,69,2,0,1827,116.4113045,40.04890012,117.2724027,40.65133731,19,8
574,1123,0,33,12500,360000,1,2,7,0,0,2,Firms,69,1,1,1827,116.4113045,40.04890012,117.2724027,40.65133731,19,8
575,1124,1,54,17500,360000,1,2,6,0,0,2,Firms,69,1,1,1827,116.4113045,40.04890012,117.2724027,40.65133731,40,20
575,1125,0,28,12500,360000,1,2,7,0,0,2,Firms,170,3,0,1827,116.4113045,40.04890012,117.0767834,40.52080776,8,2
576,1126,1,46,12500,360000,1,2,6,0,0,2,Firms,646,2,0,1156,116.4373946,40.16943283,116.4243493,39.99865868,19,8
576,1127,0,32,17500,360000,1,2,7,0,0,2,Firms,505,1,1,1156,116.4373946,40.16943283,116.5417702,39.81766108,19,8
577,1128,1,53,12500,360000,1,2,6,0,0,2,Businessmen,1249,4,0,1156,116.4373946,40.16943283,116.5026268,39.84784339,40,20
577,1129,0,32,17500,360000,1,2,7,0,0,2,Firms,440,1,1,1156,116.4373946,40.16943283,116.5678672,39.89813205,2,1
578,1130,1,45,12500,360000,1,2,6,0,0,2,Firms,581,1,1,1156,116.4373946,40.16943283,116.3852162,39.84784339,8,2
578,1131,0,28,17500,360000,1,2,7,0,0,2,Firms,491,2,0,1156,116.4373946,40.16943283,116.5026268,39.97855828,19,8
579,1132,1,50,12500,360000,1,2,6,0,0,2,Firms,333,1,1,163,116.2808837,39.99865868,115.955141,39.90818763,19,8
579,1133,0,32,17500,360000,1,2,7,0,0,2,Firms,503,2,0,163,116.2808837,39.99865868,115.8770504,39.88807577,19,8
580,1134,1,54,12500,360000,1,2,6,0,0,2,Firms,143,4,0,163,116.2808837,39.99865868,116.5548186,40.44049747,40,20
580,1135,0,29,17500,360000,1,2,7,0,0,2,Businessmen,1380,1,1,163,116.2808837,39.99865868,116.5026268,39.94840323,8,2
581,1136,1,54,12500,360000,1,2,6,0,0,2,Firms,333,1,1,163,116.2808837,39.99865868,115.955141,39.90818763,19,8
581,1137,0,31,17500,360000,1,2,7,0,0,2,Businessmen,1241,3,0,163,116.2808837,39.99865868,115.8510292,39.92829675,2,1
582,1138,1,50,12500,360000,1,2,6,0,0,2,Firms,894,1,1,1697,116.3591298,39.88807577,116.6722636,40.25980045,19,8
582,1139,0,34,17500,360000,1,2,7,0,0,2,Firms,1000,2,0,1697,116.3591298,39.88807577,116.7244649,40.24976058,40,20
583,1140,1,51,12500,360000,1,2,6,0,0,2,Businessmen,1420,1,1,1697,116.3591298,39.88807577,116.620064,40.15939055,19,8
583,1141,0,28,17500,360000,1,2,7,0,0,2,Firms,122,3,0,1697,116.3591298,39.88807577,116.6331137,40.12926163,8,2
584,1142,1,47,12500,360000,1,2,6,0,0,2,Firms,704,2,0,1697,116.3591298,39.88807577,116.7244649,40.24976058,2,1
584,1143,0,28,17500,360000,1,2,7,0,0,2,Businessmen,1703,1,1,1697,116.3591298,39.88807577,116.7766667,40.2296802,19,8
585,1144,1,45,12500,360000,1,2,6,0,0,2,Businessmen,1035,1,1,1697,116.3591298,39.88807577,116.6722636,40.10917381,2,1
585,1145,0,33,17500,360000,1,2,7,0,0,2,Firms,882,2,0,1697,116.3591298,39.88807577,116.4634864,40.06899316,19,8
586,1146,1,49,12500,360000,1,2,6,0,0,2,Firms,522,2,0,676,116.4373946,39.58599345,116.9202158,40.06899316,2,1
586,1147,0,29,17500,360000,1,2,7,0,0,2,Businessmen,1512,1,1,676,116.4373946,39.58599345,116.3069634,39.78747148,40,20
587,1148,1,52,12500,360000,1,2,6,0,0,2,Firms,968,1,1,676,116.4373946,39.58599345,116.5287221,39.70692738,8,2
587,1149,0,27,17500,360000,1,2,7,0,0,2,Firms,929,3,0,676,116.4373946,39.58599345,116.3330455,40.18951644,19,8
588,1150,1,53,17500,360000,1,2,6,0,0,2,Firms,613,1,1,676,116.4373946,39.58599345,116.2808837,39.82772264,19,8
588,1151,0,26,12500,360000,1,2,7,0,0,2,Firms,79,3,0,676,116.4373946,39.58599345,116.0072227,40.07903898,2,1
