HHD,Hhd_income,Hhd_size,Residence,Property
3355,234000,2,705,1
3356,234000,2,307,1
3357,234000,2,307,1
3358,234000,2,307,1
3359,234000,2,307,1
3360,234000,2,198,1
3361,234000,2,198,1
3362,234000,2,62,1
3363,234000,2,62,1
3364,234000,2,1763,1
3365,234000,2,1763,1
3366,234000,2,1553,1
3367,234000,2,1553,1
3368,234000,2,1553,1
3369,234000,2,1628,1
3370,234000,2,1628,1
3371,234000,2,1628,1
3372,234000,2,13,1
3373,234000,2,23,1
3374,234000,2,23,1
3375,234000,2,23,1
3376,234000,2,1178,1
3377,234000,2,757,0
3378,234000,2,757,0
3379,234000,2,757,0
3380,234000,2,757,0
3381,234000,2,1443,1
3382,234000,2,1443,1
3383,234000,2,1443,1
3384,234000,2,1258,1
3385,234000,2,1258,1
3386,234000,2,191,1
3387,234000,2,191,1
3388,234000,2,191,1
3389,234000,2,334,1
3390,234000,2,334,1
3391,234000,2,913,1
3392,234000,2,1340,0
3393,234000,2,1340,0
3394,234000,2,1340,0
3395,234000,2,163,1
3396,234000,2,163,1
3397,234000,2,163,1
3398,234000,2,163,1
3399,234000,2,330,1
3400,234000,2,330,1
3401,234000,2,1302,1
3402,234000,2,1302,1
3403,234000,2,1302,1
3404,234000,2,1302,1
3405,234000,2,1470,1
3406,234000,2,948,1
3407,234000,2,948,1
3408,234000,2,948,1
3409,234000,2,948,1
3410,234000,2,375,1
3411,234000,2,1465,1
3412,234000,2,1465,1
3413,234000,2,378,1
3414,234000,2,1375,1
3415,234000,2,1375,1
3416,234000,2,1375,1
3417,234000,2,142,1
3418,234000,2,142,1
3419,234000,2,1626,1
3420,234000,2,1626,1
3421,234000,2,1626,1
3422,234000,2,1626,1
3423,234000,2,1071,1
3424,234000,2,1071,1
3425,234000,2,1181,1
3426,234000,2,1181,1
3427,234000,2,1181,1
3428,234000,2,1181,1
3429,234000,2,339,1
3430,234000,2,339,1
3431,234000,2,339,1
3432,234000,2,339,1
3433,234000,2,339,1
3434,234000,2,633,1
3435,234000,2,633,1
3436,234000,2,1281,1
3437,234000,2,1281,1
3438,234000,2,1565,1
3439,234000,2,1565,1
3440,234000,2,1565,1
3441,234000,2,629,1
3442,234000,2,629,1
3443,234000,2,629,1
3444,234000,2,629,1
3445,234000,2,629,1
3446,234000,2,1,1
3447,234000,2,1506,1
3448,234000,2,1506,1
3449,234000,2,1506,1
3450,234000,2,1530,1
3451,234000,2,237,1
3452,234000,2,237,1
3453,234000,2,237,1
3454,234000,2,237,1
3455,234000,2,479,1
3456,234000,2,479,1
3457,234000,2,479,1
3458,234000,2,479,1
3459,234000,2,4,1
3460,234000,2,4,1
3461,234000,2,871,1
3462,234000,2,871,1
3463,234000,2,1797,1
3464,234000,2,1797,1
3465,234000,2,125,1
3466,234000,2,125,1
3467,234000,2,125,1
3468,234000,2,125,1
3469,234000,2,1559,1
3470,234000,2,1559,1
3471,234000,2,1559,1
3472,234000,2,1408,1
3473,234000,2,1408,1
3474,234000,2,1408,1
3475,234000,2,1408,1
3476,234000,2,1408,1
3477,234000,2,1408,1
3478,234000,2,1408,1
3479,234000,2,796,1
3480,234000,2,796,1
3481,234000,2,66,1
3482,234000,2,66,1
3483,234000,2,66,1
3484,234000,2,66,1
3485,234000,2,1815,1
3486,234000,2,1815,1
3487,234000,2,1815,1
3488,234000,2,1815,1
3489,234000,2,488,1
3490,234000,2,488,1
3491,234000,2,488,1
3492,234000,2,488,1
3493,234000,2,488,1
3494,234000,2,1074,1
3495,234000,2,1074,1
3496,234000,2,1074,1
3497,234000,2,1074,1
3498,234000,2,1074,1
3499,234000,2,1482,1
3500,234000,2,1482,1
3501,234000,2,1482,1
3502,234000,2,1482,1
3503,234000,2,1482,1
3504,234000,2,311,1
3505,234000,2,311,1
3506,234000,2,311,1
3507,234000,2,522,1
3508,234000,2,522,1
3509,234000,2,522,1
3510,234000,2,1575,1
3511,234000,2,122,1
3512,234000,2,122,1
3513,234000,2,122,1
3514,234000,2,1424,1
3515,234000,2,1424,1
3516,234000,2,1424,1
3517,234000,2,1424,1
3518,234000,2,201,1
3519,234000,2,201,1
3520,234000,2,1250,1
3521,234000,2,1250,1
3522,234000,2,1250,1
3523,234000,2,558,1
3524,234000,2,1038,1
3525,234000,2,1038,1
3526,234000,2,1038,1
3527,234000,2,693,1
3528,234000,2,693,1
3529,234000,2,704,1
3530,234000,2,1714,1
3531,234000,2,1573,1
3532,234000,2,1573,1
3533,234000,2,1573,1
3534,234000,2,1573,1
3535,234000,2,1573,1
3536,234000,2,1499,1
3537,234000,2,1499,1
3538,234000,2,1499,1
3539,234000,2,1499,1
3540,234000,2,1805,1
3541,234000,2,1805,1
3542,234000,2,1805,1
3543,234000,2,807,1
3544,234000,2,807,1
3545,234000,2,807,1
3546,234000,2,1066,1
3547,234000,2,1066,1
3548,234000,2,1066,1
3549,234000,2,1066,1
3550,234000,2,1066,1
3551,234000,2,658,1
3552,234000,2,658,1
3553,234000,2,658,1
3554,234000,2,995,1
3555,234000,2,995,1
3556,234000,2,995,1
3557,234000,2,1421,1
3558,234000,2,1421,1
3559,234000,2,1421,1
3560,234000,2,1421,1
3561,234000,2,1421,1
3562,234000,2,1654,1
3563,234000,2,1654,1
3564,234000,2,1654,1
3565,234000,2,1003,0
3566,234000,2,1003,0
3567,234000,2,1003,0
3568,234000,2,1003,0
3569,234000,2,41,1
3570,234000,2,779,1
3571,234000,2,498,0
3572,234000,2,498,0
3573,234000,2,1531,1
3574,234000,2,1531,1
3575,234000,2,1531,1
3576,234000,2,1531,1
3577,234000,2,1531,1
3578,234000,2,1686,1
3579,234000,2,1686,1
3580,234000,2,1686,1
3581,234000,2,1686,1
3582,234000,2,1686,1
3583,234000,2,317,1
3584,234000,2,317,1
3585,234000,2,317,1
3586,234000,2,1441,1
3587,234000,2,1441,1
3588,234000,2,1372,1
3589,234000,2,1362,1
3590,234000,2,761,0
3591,234000,2,761,0
3592,234000,2,337,1
3593,234000,2,337,1
3594,234000,2,811,1
3595,234000,2,913,1
3596,234000,2,1580,1
3597,234000,2,1580,1
3598,234000,2,1038,0
3599,234000,2,1038,0
3600,234000,2,1038,0
3601,234000,2,1169,0
3602,234000,2,1169,0
3603,234000,2,1389,1
3604,234000,2,1389,1
3605,234000,2,669,1
3606,234000,2,669,1
3607,234000,2,669,1
3608,234000,2,1157,1
3609,234000,2,1157,1
3610,234000,2,1157,1
3611,234000,2,1196,1
3612,234000,2,1196,1
3613,234000,2,1691,1
3614,234000,2,1367,1
3615,234000,2,1367,1
3616,234000,2,397,1
3617,234000,2,397,1
3618,234000,2,586,1
3619,234000,2,586,1
3620,234000,2,586,1
3621,234000,2,586,1
3622,234000,2,586,1
3623,234000,2,90,1
3624,234000,2,90,1
3625,234000,2,764,1
3626,234000,2,764,1
3627,234000,2,764,1
3628,234000,2,764,1
3629,234000,2,1170,1
3630,234000,2,1170,1
3631,234000,2,625,1
3632,234000,2,1428,0
3633,234000,2,1428,0
3634,234000,2,1428,0
3635,234000,2,1428,0
3636,234000,2,48,1
3637,234000,2,48,1
3638,234000,2,48,1
3639,84000,1,254,0
3640,84000,1,307,1
3641,84000,1,1221,0
3642,84000,1,328,0
3643,84000,1,1189,0
3644,84000,1,924,0
3645,84000,1,1133,0
3646,84000,1,1374,0
3647,84000,1,599,0
3648,84000,1,624,1
3649,84000,1,52,1
3650,84000,1,337,0
3651,84000,1,329,1
3652,84000,1,500,0
3653,84000,1,943,0
3654,84000,1,721,0
3655,84000,1,908,0
3656,84000,1,620,0
3657,84000,1,1287,0
3658,84000,1,1204,1
3659,84000,1,1538,1
3660,84000,1,1150,0
3661,84000,1,365,0
3662,84000,1,91,1
3663,180400,3,907,1
3664,213000,3,1318,1
3665,211397,3,1318,1
3666,213000,3,1318,1
3667,186542,3,1318,1
3668,146650,3,341,1
3669,256019,3,286,1
3670,133944,3,286,0
3671,252103,3,1228,1
3672,164568,3,1228,1
3673,146342,3,509,0
3674,213000,3,509,1
3675,231202,3,913,1
3676,121505,3,784,1
3677,116455,3,650,1
3678,170429,3,650,1
3679,158235,3,338,1
3680,162703,3,338,1
3681,121092,3,1061,1
3682,141201,3,1371,0
3683,217443,3,1371,0
3684,172756,3,1371,0
3685,213000,3,663,1
3686,213000,3,663,1
3687,205345,3,8,0
3688,160695,3,8,0
3689,177256,3,8,0
3690,148624,3,585,1
3691,209328,3,302,1
3692,161101,3,302,1
3693,124844,3,302,1
3694,266461,3,302,1
3695,152080,3,302,1
3696,159079,3,302,1
3697,130955,3,1664,1
3698,213000,3,1664,1
3699,162516,3,1664,1
3700,134995,3,1664,1
3701,196441,3,1554,1
3702,207053,3,241,1
3703,201289,3,666,1
3704,213000,3,666,1
3705,242331,3,210,1
3706,213000,3,210,1
3707,158830,3,1453,1
3708,120440,3,1453,1
3709,266412,3,1453,1
3710,219345,3,398,0
3711,137523,3,398,0
3712,213000,3,1642,1
3713,121456,3,1642,1
3714,188946,3,175,1
3715,249725,3,175,1
3716,133592,3,452,0
3717,174598,3,452,0
3718,175275,3,452,0
3719,142203,3,642,0
3720,213000,3,393,1
3721,260843,3,1820,1
3722,213000,3,1820,1
3723,113600,3,591,1
3724,213000,3,591,1
3725,141434,3,591,1
3726,213000,3,1278,1
3727,213000,3,30,1
3728,117638,3,1641,0
3729,213000,3,1641,1
3730,175223,3,1393,1
3731,104761,3,1393,0
3732,106260,3,1523,1
3733,211926,3,808,1
3734,157302,3,808,0
3735,213000,3,1732,1
3736,103919,3,1099,0
3737,159552,3,1072,0
3738,179763,3,1072,1
3739,241123,3,253,1
3740,167430,3,253,0
3741,209742,3,253,1
3742,165954,3,1320,1
3743,213000,3,1616,1
3744,248318,3,1137,1
3745,218315,3,816,1
3746,169306,3,816,1
3747,213902,3,326,1
3748,213000,3,326,1
3749,213000,3,326,1
3750,114602,3,219,0
3751,266827,3,857,1
3752,265608,3,857,1
3753,108961,3,726,0
3754,122280,3,726,0
3755,242072,3,571,1
3756,213000,3,432,1
3757,119632,3,432,1
3758,213000,3,73,1
3759,213000,3,1459,1
3760,252403,3,1459,1
3761,123342,3,211,1
3762,122092,3,1561,1
3763,213000,3,1561,1
3764,245406,3,1561,1
3765,103591,3,345,0
3766,120294,3,1050,1
3767,210694,3,1050,1
3768,213000,3,1050,1
3769,167652,3,947,1
3770,147727,3,947,1
3771,115237,3,1204,1
3772,213000,3,1204,1
3773,179330,3,259,1
3774,167754,3,259,1
3775,213000,3,259,1
3776,213000,3,95,1
3777,194586,3,95,1
3778,168139,3,427,1
3779,152010,3,427,1
3780,213000,3,1276,1
3781,168777,3,1276,1
3782,130460,3,200,1
3783,254171,3,200,1
3784,221663,3,200,1
3785,119137,3,1283,1
3786,213000,3,1283,1
3787,213000,3,1456,1
3788,213000,3,480,1
3789,213000,3,431,1
3790,208128,3,506,0
3791,114612,3,506,0
3792,213000,3,1507,1
3793,176223,3,1507,1
3794,137246,3,1507,1
3795,197897,3,1318,1
3796,138533,3,1166,0
3797,213000,3,163,1
3798,175878,3,838,0
3799,111996,3,838,0
3800,232463,3,838,0
3801,213000,3,103,1
3802,146552,3,103,1
3803,213000,3,103,1
3804,173730,3,1574,1
3805,180482,3,1574,1
3806,213000,3,894,0
3807,214075,3,894,0
3808,156966,3,1487,1
3809,173363,3,1487,1
3810,156202,3,735,1
3811,155269,3,735,1
3812,240418,3,1742,1
3813,247510,3,1388,1
3814,258195,3,1088,1
3815,249951,3,1088,1
3816,104869,3,321,1
3817,213000,3,559,1
3818,111553,3,559,1
3819,254277,3,559,1
3820,239495,3,559,1
3821,197783,3,938,0
3822,176433,3,938,0
3823,230534,3,580,1
3824,112008,3,580,0
3825,248401,3,848,1
3826,232586,3,848,1
3827,143717,3,799,0
3828,176768,3,799,0
3829,133551,3,799,0
3830,174679,3,791,1
3831,213000,3,791,1
3832,256147,3,327,1
3833,237146,3,1251,0
3834,182460,3,198,1
3835,144468,3,298,1
3836,244248,3,462,1
3837,175302,3,391,1
3838,167634,3,384,1
3839,163727,3,384,1
3840,231652,3,384,1
3841,247922,3,384,1
3842,116389,3,1228,0
3843,168723,3,1228,0
3844,232752,3,1018,1
3845,156954,3,1018,1
3846,172183,3,450,0
3847,194167,3,450,0
3848,189014,3,1004,1
3849,134741,3,1004,0
3850,204739,3,156,1
3851,118610,3,345,0
3852,145699,3,998,0
3853,158019,3,998,1
3854,176761,3,1106,0
3855,154262,3,1106,0
3856,128317,3,261,1
3857,213000,3,745,1
3858,149871,3,745,1
3859,162436,3,745,1
3860,200292,3,1486,1
3861,213000,3,1486,1
3862,172562,3,81,1
3863,177719,3,81,1
3864,181816,3,860,1
3865,250147,3,860,1
3866,107136,3,303,1
3867,114781,3,1167,0
3868,163184,3,561,1
3869,117807,3,561,0
3870,131252,3,1006,0
3871,255692,3,440,1
3872,264535,3,440,1
3873,136022,3,440,0
3874,108271,3,939,0
3875,123072,3,939,0
3876,107774,3,939,0
3877,123644,3,1622,1
3878,213000,3,515,1
3879,107179,3,1488,1
3880,182380,3,1488,1
3881,213000,3,351,1
3882,213000,3,1189,1
3883,202770,3,1189,0
3884,115943,3,1189,0
3885,135711,3,909,1
3886,213000,3,381,1
3887,231250,3,381,1
3888,263117,3,426,1
3889,154714,3,221,1
3890,213000,3,221,1
3891,150017,3,1307,1
3892,228029,3,1307,1
3893,120963,3,1349,1
3894,210929,3,615,0
3895,199300,3,1549,1
3896,163489,3,1549,1
3897,263227,3,1165,0
3898,213000,3,993,1
3899,213000,3,993,1
3900,191835,3,1378,1
3901,173083,3,1378,1
3902,191503,3,492,1
3903,102607,3,492,1
3904,213000,3,568,0
3905,177978,3,568,0
3906,142918,3,1751,1
3907,213000,3,184,1
3908,231523,3,1316,1
3909,133249,3,841,0
3910,200627,3,84,1
3911,250277,3,84,1
3912,213000,3,84,1
3913,108123,3,84,1
3914,213000,3,1746,1
3915,213000,3,1746,1
3916,213000,3,58,1
3917,213000,3,1471,1
3918,196474,3,1471,1
3919,198326,3,1471,1
3920,213000,3,1471,1
3921,213000,3,580,1
3922,155953,3,580,0
3923,156594,3,1500,1
3924,122181,3,1500,1
3925,127444,3,1500,1
3926,203940,3,732,0
3927,134830,3,732,0
3928,144157,3,1734,1
3929,174934,3,33,1
3930,213000,3,33,1
3931,175313,3,1025,1
3932,136817,3,1025,1
3933,154545,3,843,0
3934,242740,3,843,1
3935,144641,3,400,1
3936,169313,3,316,1
3937,130406,3,316,1
3938,158015,3,316,1
3939,269383,3,1464,1
3940,168206,3,1464,1
3941,166085,3,1464,1
3942,213000,3,673,1
3943,232879,3,960,1
3944,179879,3,960,1
3945,102751,3,960,1
3946,137571,3,960,1
3947,104005,3,910,1
3948,105724,3,1207,1
3949,227784,3,1207,1
3950,213000,3,36,1
3951,138175,3,743,1
3952,213000,3,1028,1
3953,161508,3,1028,1
3954,225840,3,1062,1
3955,179510,3,1062,1
3956,169762,3,113,1
3957,213000,3,113,1
3958,180197,3,1466,1
3959,128967,3,496,1
3960,239266,3,496,1
3961,191325,3,1420,1
3962,150185,3,1420,1
3963,256494,3,1259,1
3964,129206,3,1259,1
3965,244328,3,1505,1
3966,130974,3,1505,1
3967,172276,3,1061,1
3968,215735,3,1061,1
3969,180483,3,613,0
3970,178424,3,613,0
3971,119448,3,613,0
3972,213000,3,635,1
3973,241702,3,635,1
3974,213000,3,521,1
3975,213000,3,206,1
3976,136038,3,1457,0
3977,173337,3,1457,1
3978,117996,3,388,0
3979,202020,3,388,1
3980,177856,3,1515,1
3981,130448,3,1515,1
3982,127059,3,674,1
3983,155258,3,674,1
3984,212198,3,1365,1
3985,213000,3,1365,1
3986,213000,3,1640,1
3987,200580,3,1640,1
3988,145415,3,1640,0
3989,259859,3,1640,1
3990,213000,3,208,1
3991,213000,3,208,1
3992,140795,3,676,1
3993,198626,3,676,1
3994,258055,3,701,1
3995,143667,3,593,1
3996,127705,3,593,1
3997,213000,3,593,1
3998,153892,3,975,1
3999,164388,3,975,1
4000,213000,3,975,1
4001,164936,3,736,1
4002,213000,3,1013,1
4003,115563,3,1013,1
4004,121321,3,617,1
4005,190478,3,1275,1
4006,168828,3,1275,1
4007,144932,3,1312,1
4008,178973,3,342,0
4009,105172,3,342,0
4010,128345,3,1098,0
4011,213000,3,1098,1
4012,179241,3,1098,0
4013,262366,3,1219,1
4014,140976,3,1219,1
4015,194224,3,565,1
4016,131274,3,565,1
4017,112908,3,565,0
4018,172805,3,120,1
4019,157187,3,120,1
4020,213000,3,120,1
4021,132698,3,404,1
4022,182671,3,404,1
4023,176630,3,533,1
4024,213000,3,533,1
4025,160795,3,1514,1
4026,110453,3,1191,0
4027,135775,3,1191,0
4028,111210,3,1191,0
4029,200599,3,302,1
4030,102616,3,332,1
4031,225925,3,936,0
4032,152488,3,936,0
4033,213000,3,180,1
4034,213000,3,180,1
4035,213000,3,279,1
4036,170459,3,1027,0
4037,145052,3,1462,1
4038,110924,3,503,0
4039,213000,3,503,0
4040,107278,3,503,0
4041,137240,3,503,0
4042,213000,3,921,1
4043,158653,3,921,1
4044,159307,3,786,1
4045,213000,3,1638,1
4046,213000,3,1011,1
4047,268531,3,1011,1
4048,205857,3,1011,1
4049,104502,3,1033,0
4050,237392,3,1033,1
4051,231002,3,233,1
4052,213000,3,233,1
4053,264697,3,233,1
4054,107180,3,79,1
4055,223852,3,1384,1
4056,151916,3,1384,1
4057,176531,3,615,0
4058,173995,3,37,1
4059,136046,3,37,1
4060,130752,3,109,1
4061,187766,3,109,1
4062,252626,3,543,1
4063,141070,3,543,0
4064,264489,3,543,1
4065,159895,3,1022,1
4066,156919,3,1022,1
4067,100814,3,1022,1
4068,206078,3,1022,1
4069,213000,3,582,1
4070,230066,3,582,1
4071,117106,3,1708,1
4072,259119,3,1708,1
4073,128025,3,1341,0
4074,139651,3,1341,0
4075,113725,3,730,0
4076,121046,3,730,0
4077,172397,3,1184,1
4078,222540,3,1184,1
4079,235113,3,926,1
4080,200599,3,926,1
4081,213000,3,873,0
4082,134301,3,324,1
4083,107544,3,932,0
4084,213204,3,1483,1
4085,243832,3,1483,1
4086,213000,3,1483,1
4087,258538,3,606,1
4088,238685,3,606,1
4089,131976,3,688,0
4090,155390,3,688,0
4091,130184,3,281,0
4092,100612,3,281,0
4093,130079,3,281,0
4094,213000,3,70,1
4095,239951,3,996,1
4096,102376,3,996,0
4097,124863,3,996,0
4098,150000,1,1064,1
4099,150000,1,395,1
4100,150000,1,780,1
4101,150000,1,1026,1
4102,150000,1,759,0
4103,150000,1,507,0
4104,150000,1,131,1
4105,150000,1,973,0
4106,150000,1,929,0
4107,150000,1,231,1
4108,150000,1,995,1
4109,150000,1,487,1
4110,150000,1,876,1
4111,150000,1,1631,1
4112,150000,1,1402,1
4113,150000,1,661,1
4114,150000,1,795,0
4115,150000,1,1639,1
4116,150000,1,1080,1
4117,150000,1,1650,1
4118,150000,1,1491,1
4119,150000,1,973,0
4120,150000,1,779,1
4121,150000,1,629,0
4122,150000,1,721,0
4123,150000,1,195,1
4124,150000,1,1595,1
4125,150000,1,607,0
4126,150000,1,1199,0
4127,150000,1,832,1
4128,161218,4,992,1
4129,150000,3,1112,1
4130,83935,3,1112,0
4131,108000,1,1428,0
4132,108000,1,282,0
4133,108000,1,757,0
4134,108000,1,216,1
4135,108000,1,374,1
4136,108000,1,368,0
4137,108000,1,1678,0
4138,108000,1,306,1
4139,108000,1,550,1
4140,108000,1,1049,1
4141,108000,1,1277,0
4142,108000,1,594,1
4143,108000,1,1745,1
4144,108000,1,412,1
4145,108000,1,778,1
4146,108000,1,28,1
4147,108000,1,1061,0
4148,108000,1,974,0
4149,108000,1,447,0
4150,108000,1,863,0
4151,108000,1,415,1
4152,108000,1,1587,1
4153,108000,1,883,0
4154,108000,1,372,1
4155,108000,1,366,0
4156,108000,1,650,1
4157,108000,1,426,0
4158,108000,1,1313,0
4159,108000,1,15,0
4160,108000,1,1338,0
4161,108000,1,1277,0
4162,108000,1,797,1
4163,108000,1,1491,1
4164,108000,1,107,1
4165,108000,1,860,0
4166,108000,1,731,0
4167,108000,1,1003,0
4168,108000,1,1022,1
4169,108000,1,1550,1
4170,119092,3,1112,0
4171,163236,3,887,1
4172,129602,3,887,1
4173,140157,3,697,1
4174,173226,3,697,1
4175,235985,3,592,1
4176,225461,3,1631,1
4177,133835,3,1631,1
4178,213000,3,1631,1
4179,195220,3,680,0
4180,213000,3,680,0
4181,175317,3,1656,1
4182,105695,3,476,0
4183,186578,3,476,0
4184,122367,3,476,0
4185,172572,3,183,1
4186,262610,3,183,1
4187,153573,3,1095,1
4188,215207,3,1095,1
4189,230006,3,1095,1
4190,101217,3,795,0
4191,151147,3,795,1
4192,127771,3,436,1
4193,213000,3,323,1
4194,154166,3,1154,1
4195,213000,3,1154,1
4196,213000,3,1154,1
4197,129570,3,1522,1
4198,256359,3,1522,1
4199,134083,3,796,0
4200,191740,3,796,0
4201,122282,3,796,0
4202,120194,3,796,0
4203,131469,3,218,1
4204,195759,3,218,1
4205,230843,3,218,1
4206,172279,3,982,1
4207,223142,3,1094,1
4208,147331,3,1094,1
4209,166194,3,1094,1
4210,213000,3,430,1
4211,143246,3,710,1
4212,140863,3,217,1
4213,179535,3,217,1
4214,254408,3,1103,1
4215,188156,3,1103,1
4216,213000,3,432,1
4217,193418,3,432,1
4218,186619,3,346,1
4219,134393,3,346,0
4220,213000,3,453,1
4221,137335,3,251,1
4222,141147,3,251,1
4223,219580,3,994,1
4224,157878,3,994,1
4225,213000,3,1723,1
4226,251057,3,483,1
4227,117169,3,483,0
4228,109467,3,483,0
4229,230219,3,483,1
4230,171822,3,413,1
4231,189178,3,413,1
4232,99739,3,285,0
4233,109209,3,285,0
4234,245308,3,896,0
4235,164831,3,896,0
4236,252911,3,896,0
4237,128510,3,700,1
4238,265827,3,1671,1
4239,240490,3,531,0
4240,167219,3,1526,1
4241,127912,3,1526,1
4242,190495,3,76,1
4243,213000,3,71,1
4244,213000,3,471,1
4245,153117,3,471,1
4246,163470,3,283,1
4247,145924,3,283,1
4248,232570,3,1102,1
4249,161023,3,1102,0
4250,200637,3,173,1
4251,125143,3,951,1
4252,124485,3,951,1
4253,213000,3,1165,0
4254,156589,3,504,0
4255,180192,3,504,0
4256,226915,3,504,1
4257,117600,3,161,0
4258,213000,3,161,1
4259,204745,3,58,1
4260,213000,3,443,1
4261,135978,3,443,0
4262,263500,3,443,1
4263,213000,3,1269,1
4264,181119,3,541,0
4265,129051,3,541,0
4266,196584,3,541,0
4267,134158,3,1817,1
4268,213000,3,782,1
4269,211039,3,782,1
4270,156989,3,1046,1
4271,99153,3,1046,0
4272,134694,3,1046,1
4273,216616,3,1245,1
4274,157515,3,1245,1
4275,199416,3,539,0
4276,135527,3,539,0
4277,127686,3,979,1
4278,147334,3,979,1
4279,213000,3,1605,1
4280,213000,3,1605,1
4281,165561,3,550,1
4282,162912,3,550,1
4283,213000,3,355,1
4284,178289,3,355,1
4285,265538,3,1111,1
4286,227665,3,1111,1
4287,211814,3,1247,1
4288,152941,3,1247,0
4289,113459,3,375,0
4290,102129,3,375,0
4291,163287,3,375,0
4292,213000,3,1227,1
4293,139784,3,1296,1
4294,153567,3,1296,1
4295,182362,3,1296,1
4296,171122,3,414,1
4297,261537,3,513,1
4298,132101,3,513,0
4299,263471,3,740,1
4300,220466,3,675,1
4301,116049,3,675,1
4302,120807,3,512,1
4303,110130,3,512,1
4304,210047,3,512,1
4305,213000,3,1107,1
4306,102049,3,1107,0
4307,214190,3,1182,1
4308,194260,3,1182,1
4309,157885,3,861,1
4310,269089,3,861,1
4311,213000,3,569,1
4312,169848,3,569,1
4313,187337,3,569,1
4314,180832,3,856,1
4315,213000,3,856,1
4316,248535,3,1403,1
4317,155198,3,1403,1
4318,133755,3,1403,1
4319,202816,3,806,1
4320,234676,3,1163,1
4321,159392,3,1163,1
4322,138923,3,1163,1
4323,256321,3,1741,1
4324,213000,3,1443,1
4325,133764,3,1443,1
4326,174812,3,1121,1
4327,188755,3,649,1
4328,210695,3,649,1
4329,174732,3,649,1
4330,192470,3,242,1
4331,198177,3,242,1
4332,168810,3,242,1
4333,178947,3,1569,1
4334,162548,3,1569,1
4335,177783,3,1063,1
4336,201696,3,1510,1
4337,172588,3,1445,1
