HID,PID,Gender,Age_group,Education,Income,License,Status,Education_detailed,Number,Long,Lat
2582,2582,1,2,1,63000,1,2,4,1,0,0
2583,2583,1,2,1,63000,1,2,4,1,0,0
2584,2584,1,2,1,63000,1,2,4,1,0,0
2585,2585,1,2,1,63000,1,2,4,1,0,0
2586,2586,1,2,1,63000,1,2,4,1,0,0
2587,2587,1,2,1,63000,1,2,4,1,0,0
2588,2588,1,2,1,63000,1,2,4,1,0,0
2589,2589,1,2,1,63000,1,2,4,1,0,0
2590,2590,1,2,1,63000,1,2,4,1,0,0
2591,2591,1,2,1,63000,1,2,4,1,0,0
2592,2592,1,2,1,63000,1,2,4,1,0,0
2593,2593,1,2,1,63000,1,2,4,1,0,0
2594,2594,1,2,1,63000,1,2,4,1,0,0
2595,2595,1,2,1,63000,1,2,4,1,0,0
2596,2596,1,2,1,63000,1,2,4,1,0,0
2597,2597,1,2,1,63000,1,2,4,1,0,0
2598,2598,1,2,1,63000,1,2,4,1,0,0
2599,2599,1,2,1,63000,1,2,4,1,0,0
2600,2600,1,2,1,63000,1,2,4,1,0,0
2601,2601,0,3,3,360000,0,2,6,2,0,0
2601,2602,1,4,2,360000,1,2,5,2,0,0
2602,2603,0,3,3,360000,0,2,6,2,0,0
2602,2604,1,4,2,360000,1,2,5,2,0,0
2603,2605,0,3,3,360000,0,2,6,2,0,0
2603,2606,1,4,2,360000,1,2,5,2,0,0
2604,2607,0,3,3,360000,0,2,6,2,0,0
2604,2608,1,4,2,360000,1,2,5,2,0,0
2605,2609,0,3,3,360000,0,2,6,2,0,0
2605,2610,1,4,2,360000,1,2,5,2,0,0
2606,2611,0,3,3,360000,0,2,6,2,0,0
2606,2612,1,4,2,360000,1,2,5,2,0,0
2607,2613,0,3,3,360000,0,2,6,2,0,0
2607,2614,1,4,2,360000,1,2,5,2,0,0
2608,2615,0,3,3,360000,0,2,6,2,0,0
2608,2616,1,4,2,360000,1,2,5,2,0,0
2609,2617,0,3,3,360000,0,2,6,2,0,0
2609,2618,1,4,2,360000,1,2,5,2,0,0
2610,2619,0,3,3,360000,0,2,6,2,0,0
2610,2620,1,4,2,360000,1,2,5,2,0,0
2611,2621,0,3,3,360000,0,2,6,2,0,0
2611,2622,1,4,2,360000,1,2,5,2,0,0
2612,2623,0,3,3,360000,0,2,6,2,0,0
2612,2624,1,4,2,360000,1,2,5,2,0,0
2613,2625,0,3,3,360000,0,2,6,2,0,0
2613,2626,1,4,2,360000,1,2,5,2,0,0
2614,2627,0,3,3,360000,0,2,6,2,0,0
2614,2628,1,4,2,360000,1,2,5,2,0,0
2615,2629,0,3,3,360000,0,2,6,2,0,0
2615,2630,1,4,2,360000,1,2,5,2,0,0
2616,2631,0,3,3,360000,0,2,6,2,0,0
2616,2632,1,4,2,360000,1,2,5,2,0,0
2617,2633,0,3,3,360000,0,2,6,2,0,0
2617,2634,1,4,2,360000,1,2,5,2,0,0
2618,2635,0,3,3,360000,0,2,6,2,0,0
2618,2636,1,4,2,360000,1,2,5,2,0,0
2619,2637,0,3,3,360000,0,2,6,2,0,0
2619,2638,1,4,2,360000,1,2,5,2,0,0
2620,2639,0,3,3,360000,0,2,6,2,0,0
2620,2640,1,4,2,360000,1,2,5,2,0,0
2621,2641,0,3,3,360000,0,2,6,2,0,0
2621,2642,1,4,2,360000,1,2,5,2,0,0
2622,2643,0,3,3,360000,0,2,6,2,0,0
2622,2644,1,4,2,360000,1,2,5,2,0,0
2623,2645,0,3,3,360000,0,2,6,2,0,0
2623,2646,1,4,2,360000,1,2,5,2,0,0
2624,2647,0,3,3,360000,0,2,6,2,0,0
2624,2648,1,4,2,360000,1,2,5,2,0,0
2625,2649,0,3,3,360000,0,2,6,2,0,0
2625,2650,1,4,2,360000,1,2,5,2,0,0
2626,2651,0,3,3,360000,0,2,6,2,0,0
2626,2652,1,4,2,360000,1,2,5,2,0,0
2627,2653,0,3,3,360000,0,2,6,2,0,0
2627,2654,1,4,2,360000,1,2,5,2,0,0
2628,2655,0,3,3,360000,0,2,6,2,0,0
2628,2656,1,4,2,360000,1,2,5,2,0,0
2629,2657,0,3,3,360000,0,2,6,2,0,0
2629,2658,1,4,2,360000,1,2,5,2,0,0
2630,2659,0,3,3,360000,0,2,6,2,0,0
2630,2660,1,4,2,360000,1,2,5,2,0,0
2631,2661,0,3,3,360000,0,2,6,2,0,0
2631,2662,1,4,2,360000,1,2,5,2,0,0
2632,2663,0,3,3,360000,0,2,6,2,0,0
2632,2664,1,4,2,360000,1,2,5,2,0,0
2633,2665,0,3,3,360000,0,2,6,2,0,0
2633,2666,1,4,2,360000,1,2,5,2,0,0
2634,2667,0,3,3,360000,0,2,6,2,0,0
2634,2668,1,4,2,360000,1,2,5,2,0,0
2635,2669,0,3,3,360000,0,2,6,2,0,0
2635,2670,1,4,2,360000,1,2,5,2,0,0
2636,2671,0,3,3,360000,0,2,6,2,0,0
2636,2672,1,4,2,360000,1,2,5,2,0,0
2637,2673,0,3,3,360000,0,2,6,2,0,0
2637,2674,1,4,2,360000,1,2,5,2,0,0
2638,2675,0,3,3,360000,0,2,6,2,0,0
2638,2676,1,4,2,360000,1,2,5,2,0,0
2639,2677,0,3,3,360000,0,2,6,2,0,0
2639,2678,1,4,2,360000,1,2,5,2,0,0
2640,2679,0,3,3,360000,0,2,6,2,0,0
2640,2680,1,4,2,360000,1,2,5,2,0,0
2641,2681,0,3,3,360000,0,2,6,2,0,0
2641,2682,1,4,2,360000,1,2,5,2,0,0
2642,2683,0,3,3,360000,0,2,6,2,0,0
2642,2684,1,4,2,360000,1,2,5,2,0,0
2643,2685,0,3,3,360000,0,2,6,2,0,0
2643,2686,1,4,2,360000,1,2,5,2,0,0
2644,2687,0,3,3,360000,0,2,6,2,0,0
2644,2688,1,4,2,360000,1,2,5,2,0,0
2645,2689,0,3,3,360000,0,2,6,2,0,0
2645,2690,1,4,2,360000,1,2,5,2,0,0
2646,2691,0,3,3,360000,0,2,6,2,0,0
2646,2692,1,4,2,360000,1,2,5,2,0,0
2647,2693,0,3,3,360000,0,2,6,2,0,0
2647,2694,1,4,2,360000,1,2,5,2,0,0
2648,2695,0,3,3,360000,0,2,6,2,0,0
2648,2696,1,4,2,360000,1,2,5,2,0,0
2649,2697,0,3,3,360000,0,2,6,2,0,0
2649,2698,1,4,2,360000,1,2,5,2,0,0
2650,2699,0,3,3,360000,0,2,6,2,0,0
2650,2700,1,4,2,360000,1,2,5,2,0,0
2651,2701,0,3,3,360000,0,2,6,2,0,0
2651,2702,1,4,2,360000,1,2,5,2,0,0
2652,2703,0,3,3,360000,0,2,6,2,0,0
2652,2704,1,4,2,360000,1,2,5,2,0,0
2653,2705,0,3,3,360000,0,2,6,2,0,0
2653,2706,1,4,2,360000,1,2,5,2,0,0
2654,2707,0,3,3,360000,0,2,6,2,0,0
2654,2708,1,4,2,360000,1,2,5,2,0,0
2655,2709,0,3,3,360000,0,2,6,2,0,0
2655,2710,1,4,2,360000,1,2,5,2,0,0
2656,2711,0,3,3,360000,0,2,6,2,0,0
2656,2712,1,4,2,360000,1,2,5,2,0,0
2657,2713,0,3,3,360000,0,2,6,2,0,0
2657,2714,1,4,2,360000,1,2,5,2,0,0
2658,2715,0,3,3,360000,0,2,6,2,0,0
2658,2716,1,4,2,360000,1,2,5,2,0,0
2659,2717,0,3,3,360000,0,2,6,2,0,0
2659,2718,1,4,2,360000,1,2,5,2,0,0
2660,2719,0,3,3,360000,0,2,6,2,0,0
2660,2720,1,4,2,360000,1,2,5,2,0,0
2661,2721,0,3,3,360000,0,2,6,2,0,0
2661,2722,1,4,2,360000,1,2,5,2,0,0
2662,2723,0,3,3,360000,0,2,6,2,0,0
2662,2724,1,4,2,360000,1,2,5,2,0,0
2663,2725,0,3,3,360000,0,2,6,2,0,0
2663,2726,1,4,2,360000,1,2,5,2,0,0
2664,2727,0,3,3,360000,0,2,6,2,0,0
2664,2728,1,4,2,360000,1,2,5,2,0,0
2665,2729,0,3,3,360000,0,2,6,2,0,0
2665,2730,1,4,2,360000,1,2,5,2,0,0
2666,2731,0,3,3,360000,0,2,6,2,0,0
2666,2732,1,4,2,360000,1,2,5,2,0,0
2667,2733,0,3,3,360000,0,2,6,2,0,0
2667,2734,1,4,2,360000,1,2,5,2,0,0
2668,2735,0,3,3,360000,0,2,6,2,0,0
2668,2736,1,4,2,360000,1,2,5,2,0,0
2669,2737,0,3,3,360000,0,2,6,2,0,0
2669,2738,1,4,2,360000,1,2,5,2,0,0
2670,2739,0,3,3,360000,0,2,6,2,0,0
2670,2740,1,4,2,360000,1,2,5,2,0,0
2671,2741,0,3,3,360000,0,2,6,2,0,0
2671,2742,1,4,2,360000,1,2,5,2,0,0
2672,2743,0,3,3,360000,0,2,6,2,0,0
2672,2744,1,4,2,360000,1,2,5,2,0,0
2673,2745,0,3,3,360000,0,2,6,2,0,0
2673,2746,1,4,2,360000,1,2,5,2,0,0
2674,2747,0,3,3,360000,0,2,6,2,0,0
2674,2748,1,4,2,360000,1,2,5,2,0,0
2675,2749,0,3,3,360000,0,2,6,2,0,0
2675,2750,1,4,2,360000,1,2,5,2,0,0
2676,2751,0,3,3,360000,0,2,6,2,0,0
2676,2752,1,4,2,360000,1,2,5,2,0,0
2677,2753,0,3,3,360000,0,2,6,2,0,0
2677,2754,1,4,2,360000,1,2,5,2,0,0
2678,2755,0,3,3,360000,0,2,6,2,0,0
2678,2756,1,4,2,360000,1,2,5,2,0,0
2679,2757,0,3,3,360000,0,2,6,2,0,0
2679,2758,1,4,2,360000,1,2,5,2,0,0
2680,2759,0,3,3,360000,0,2,6,2,0,0
2680,2760,1,4,2,360000,1,2,5,2,0,0
2681,2761,0,3,3,360000,0,2,6,2,0,0
2681,2762,1,4,2,360000,1,2,5,2,0,0
2682,2763,0,3,3,360000,0,2,6,2,0,0
2682,2764,1,4,2,360000,1,2,5,2,0,0
2683,2765,0,3,3,360000,0,2,6,2,0,0
2683,2766,1,4,2,360000,1,2,5,2,0,0
2684,2767,0,3,3,360000,0,2,6,2,0,0
2684,2768,1,4,2,360000,1,2,5,2,0,0
2685,2769,0,3,3,360000,0,2,6,2,0,0
2685,2770,1,4,2,360000,1,2,5,2,0,0
2686,2771,0,3,3,360000,0,2,6,2,0,0
2686,2772,1,4,2,360000,1,2,5,2,0,0
2687,2773,0,3,3,360000,0,2,6,2,0,0
2687,2774,1,4,2,360000,1,2,5,2,0,0
2688,2775,0,3,3,360000,0,2,6,2,0,0
2688,2776,1,4,2,360000,1,2,5,2,0,0
2689,2777,0,3,3,360000,0,2,6,2,0,0
2689,2778,1,4,2,360000,1,2,5,2,0,0
2690,2779,0,3,3,360000,0,2,6,2,0,0
2690,2780,1,4,2,360000,1,2,5,2,0,0
2691,2781,0,3,3,360000,0,2,6,2,0,0
2691,2782,1,4,2,360000,1,2,5,2,0,0
2692,2783,0,3,3,360000,0,2,6,2,0,0
2692,2784,1,4,2,360000,1,2,5,2,0,0
2693,2785,0,3,3,360000,0,2,6,2,0,0
2693,2786,1,4,2,360000,1,2,5,2,0,0
2694,2787,0,3,3,360000,0,2,6,2,0,0
2694,2788,1,4,2,360000,1,2,5,2,0,0
2695,2789,0,3,3,360000,0,2,6,2,0,0
2695,2790,1,4,2,360000,1,2,5,2,0,0
2696,2791,0,3,3,360000,0,2,6,2,0,0
2696,2792,1,4,2,360000,1,2,5,2,0,0
2697,2793,0,3,3,360000,0,2,6,2,0,0
2697,2794,1,4,2,360000,1,2,5,2,0,0
2698,2795,0,3,3,360000,0,2,6,2,0,0
2698,2796,1,4,2,360000,1,2,5,2,0,0
2699,2797,0,3,3,360000,0,2,6,2,0,0
2699,2798,1,4,2,360000,1,2,5,2,0,0
2700,2799,0,3,3,360000,0,2,6,2,0,0
2700,2800,1,4,2,360000,1,2,5,2,0,0
2701,2801,0,3,3,360000,0,2,6,2,0,0
2701,2802,1,4,2,360000,1,2,5,2,0,0
2702,2803,0,3,3,360000,0,2,6,2,0,0
2702,2804,1,4,2,360000,1,2,5,2,0,0
2703,2805,0,3,3,360000,0,2,6,2,0,0
2703,2806,1,4,2,360000,1,2,5,2,0,0
2704,2807,0,3,3,360000,0,2,6,2,0,0
2704,2808,1,4,2,360000,1,2,5,2,0,0
2705,2809,0,3,3,360000,0,2,6,2,0,0
2705,2810,1,4,2,360000,1,2,5,2,0,0
2706,2811,0,3,3,360000,0,2,6,2,0,0
2706,2812,1,4,2,360000,1,2,5,2,0,0
2707,2813,0,3,3,360000,0,2,6,2,0,0
2707,2814,1,4,2,360000,1,2,5,2,0,0
2708,2815,0,3,3,360000,0,2,6,2,0,0
2708,2816,1,4,2,360000,1,2,5,2,0,0
2709,2817,0,3,3,360000,0,2,6,2,0,0
2709,2818,1,4,2,360000,1,2,5,2,0,0
2710,2819,0,3,3,360000,0,2,6,2,0,0
2710,2820,1,4,2,360000,1,2,5,2,0,0
2711,2821,0,3,3,360000,0,2,6,2,0,0
2711,2822,1,4,2,360000,1,2,5,2,0,0
2712,2823,0,3,3,360000,0,2,6,2,0,0
2712,2824,1,4,2,360000,1,2,5,2,0,0
2713,2825,0,3,3,360000,0,2,6,2,0,0
2713,2826,1,4,2,360000,1,2,5,2,0,0
2714,2827,0,3,3,360000,0,2,6,2,0,0
2714,2828,1,4,2,360000,1,2,5,2,0,0
2715,2829,0,3,3,360000,0,2,6,2,0,0
2715,2830,1,4,2,360000,1,2,5,2,0,0
2716,2831,0,3,3,360000,0,2,6,2,0,0
2716,2832,1,4,2,360000,1,2,5,2,0,0
2717,2833,0,3,3,360000,0,2,6,2,0,0
2717,2834,1,4,2,360000,1,2,5,2,0,0
2718,2835,0,3,3,360000,0,2,6,2,0,0
2718,2836,1,4,2,360000,1,2,5,2,0,0
2719,2837,0,3,3,360000,0,2,6,2,0,0
2719,2838,1,4,2,360000,1,2,5,2,0,0
2720,2839,0,3,3,360000,0,2,6,2,0,0
2720,2840,1,4,2,360000,1,2,5,2,0,0
2721,2841,0,3,3,360000,0,2,6,2,0,0
2721,2842,1,4,2,360000,1,2,5,2,0,0
2722,2843,0,3,3,360000,0,2,6,2,0,0
2722,2844,1,4,2,360000,1,2,5,2,0,0
2723,2845,0,3,3,360000,0,2,6,2,0,0
2723,2846,1,4,2,360000,1,2,5,2,0,0
2724,2847,0,3,3,360000,0,2,6,2,0,0
2724,2848,1,4,2,360000,1,2,5,2,0,0
2725,2849,0,3,3,360000,0,2,6,2,0,0
2725,2850,1,4,2,360000,1,2,5,2,0,0
2726,2851,0,3,3,360000,0,2,6,2,0,0
2726,2852,1,4,2,360000,1,2,5,2,0,0
2727,2853,0,3,3,360000,0,2,6,2,0,0
2727,2854,1,4,2,360000,1,2,5,2,0,0
2728,2855,0,3,3,360000,0,2,6,2,0,0
2728,2856,1,4,2,360000,1,2,5,2,0,0
2729,2857,0,3,3,360000,0,2,6,2,0,0
2729,2858,1,4,2,360000,1,2,5,2,0,0
2730,2859,0,3,3,360000,0,2,6,2,0,0
2730,2860,1,4,2,360000,1,2,5,2,0,0
2731,2861,0,3,3,360000,0,2,6,2,0,0
2731,2862,1,4,2,360000,1,2,5,2,0,0
2732,2863,0,3,3,360000,0,2,6,2,0,0
2732,2864,1,4,2,360000,1,2,5,2,0,0
2733,2865,0,3,3,360000,0,2,6,2,0,0
2733,2866,1,4,2,360000,1,2,5,2,0,0
2734,2867,0,3,3,360000,0,2,6,2,0,0
2734,2868,1,4,2,360000,1,2,5,2,0,0
2735,2869,0,3,3,360000,0,2,6,2,0,0
2735,2870,1,4,2,360000,1,2,5,2,0,0
2736,2871,0,3,3,360000,0,2,6,2,0,0
2736,2872,1,4,2,360000,1,2,5,2,0,0
2737,2873,0,3,3,360000,0,2,6,2,0,0
2737,2874,1,4,2,360000,1,2,5,2,0,0
2738,2875,0,3,3,360000,0,2,6,2,0,0
2738,2876,1,4,2,360000,1,2,5,2,0,0
2739,2877,0,3,3,360000,0,2,6,2,0,0
2739,2878,1,4,2,360000,1,2,5,2,0,0
2740,2879,0,3,3,360000,0,2,6,2,0,0
2740,2880,1,4,2,360000,1,2,5,2,0,0
2741,2881,0,3,3,360000,0,2,6,2,0,0
2741,2882,1,4,2,360000,1,2,5,2,0,0
2742,2883,0,3,3,360000,0,2,6,2,0,0
2742,2884,1,4,2,360000,1,2,5,2,0,0
2743,2885,0,3,3,360000,0,2,6,2,0,0
2743,2886,1,4,2,360000,1,2,5,2,0,0
2744,2887,0,3,3,360000,0,2,6,2,0,0
2744,2888,1,4,2,360000,1,2,5,2,0,0
2745,2889,0,3,3,360000,0,2,6,2,0,0
2745,2890,1,4,2,360000,1,2,5,2,0,0
2746,2891,0,3,3,360000,0,2,6,2,0,0
2746,2892,1,4,2,360000,1,2,5,2,0,0
2747,2893,0,3,3,360000,0,2,6,2,0,0
2747,2894,1,4,2,360000,1,2,5,2,0,0
2748,2895,0,3,3,360000,0,2,6,2,0,0
2748,2896,1,4,2,360000,1,2,5,2,0,0
2749,2897,0,3,3,360000,0,2,6,2,0,0
2749,2898,1,4,2,360000,1,2,5,2,0,0
2750,2899,0,3,3,360000,0,2,6,2,0,0
2750,2900,1,4,2,360000,1,2,5,2,0,0
2751,2901,0,3,3,360000,0,2,6,2,0,0
2751,2902,1,4,2,360000,1,2,5,2,0,0
2752,2903,0,3,3,360000,0,2,6,2,0,0
2752,2904,1,4,2,360000,1,2,5,2,0,0
2753,2905,0,3,3,360000,0,2,6,2,0,0
2753,2906,1,4,2,360000,1,2,5,2,0,0
2754,2907,0,3,3,360000,0,2,6,2,0,0
2754,2908,1,4,2,360000,1,2,5,2,0,0
2755,2909,0,3,3,360000,0,2,6,2,0,0
2755,2910,1,4,2,360000,1,2,5,2,0,0
2756,2911,0,3,3,360000,0,2,6,2,0,0
2756,2912,1,4,2,360000,1,2,5,2,0,0
2757,2913,0,3,3,360000,0,2,6,2,0,0
2757,2914,1,4,2,360000,1,2,5,2,0,0
2758,2915,0,3,3,360000,0,2,6,2,0,0
2758,2916,1,4,2,360000,1,2,5,2,0,0
2759,2917,0,3,3,360000,0,2,6,2,0,0
2759,2918,1,4,2,360000,1,2,5,2,0,0
2760,2919,0,3,3,360000,0,2,6,2,0,0
2760,2920,1,4,2,360000,1,2,5,2,0,0
2761,2921,0,3,3,360000,0,2,6,2,0,0
2761,2922,1,4,2,360000,1,2,5,2,0,0
2762,2923,0,3,3,360000,0,2,6,2,0,0
2762,2924,1,4,2,360000,1,2,5,2,0,0
2763,2925,0,3,3,360000,0,2,6,2,0,0
2763,2926,1,4,2,360000,1,2,5,2,0,0
2764,2927,0,3,3,360000,0,2,6,2,0,0
2764,2928,1,4,2,360000,1,2,5,2,0,0
2765,2929,0,3,3,360000,0,2,6,2,0,0
2765,2930,1,4,2,360000,1,2,5,2,0,0
2766,2931,0,3,3,360000,0,2,6,2,0,0
2766,2932,1,4,2,360000,1,2,5,2,0,0
2767,2933,0,3,3,360000,0,2,6,2,0,0
2767,2934,1,4,2,360000,1,2,5,2,0,0
2768,2935,0,3,3,360000,0,2,6,2,0,0
2768,2936,1,4,2,360000,1,2,5,2,0,0
2769,2937,0,3,3,360000,0,2,6,2,0,0
2769,2938,1,4,2,360000,1,2,5,2,0,0
2770,2939,0,3,3,360000,0,2,6,2,0,0
2770,2940,1,4,2,360000,1,2,5,2,0,0
2771,2941,0,3,3,360000,0,2,6,2,0,0
2771,2942,1,4,2,360000,1,2,5,2,0,0
2772,2943,0,3,3,360000,0,2,6,2,0,0
2772,2944,1,4,2,360000,1,2,5,2,0,0
2773,2945,0,3,3,360000,0,2,6,2,0,0
2773,2946,1,4,2,360000,1,2,5,2,0,0
2774,2947,0,3,3,360000,0,2,6,2,0,0
2774,2948,1,4,2,360000,1,2,5,2,0,0
2775,2949,0,3,3,360000,0,2,6,2,0,0
2775,2950,1,4,2,360000,1,2,5,2,0,0
2776,2951,0,3,3,360000,0,2,6,2,0,0
2776,2952,1,4,2,360000,1,2,5,2,0,0
2777,2953,0,3,3,360000,0,2,6,2,0,0
2777,2954,1,4,2,360000,1,2,5,2,0,0
2778,2955,1,3,4,540000,1,2,7,2,0,0
2778,2956,1,3,3,540000,0,2,6,2,0,0
2779,2957,1,3,4,540000,1,2,7,2,0,0
2779,2958,1,3,3,540000,0,2,6,2,0,0
2780,2959,1,3,4,540000,1,2,7,2,0,0
2780,2960,1,3,3,540000,0,2,6,2,0,0
2781,2961,1,3,4,540000,1,2,7,2,0,0
2781,2962,1,3,3,540000,0,2,6,2,0,0
2782,2963,1,3,4,540000,1,2,7,2,0,0
2782,2964,1,3,3,540000,0,2,6,2,0,0
2783,2965,1,3,4,540000,1,2,7,2,0,0
2783,2966,1,3,3,540000,0,2,6,2,0,0
2784,2967,1,3,4,540000,1,2,7,2,0,0
2784,2968,1,3,3,540000,0,2,6,2,0,0
2785,2969,1,3,4,540000,1,2,7,2,0,0
2785,2970,1,3,3,540000,0,2,6,2,0,0
2786,2971,1,3,4,540000,1,2,7,2,0,0
2786,2972,1,3,3,540000,0,2,6,2,0,0
2787,2973,1,3,4,540000,1,2,7,2,0,0
2787,2974,1,3,3,540000,0,2,6,2,0,0
2788,2975,1,3,4,540000,1,2,7,2,0,0
2788,2976,1,3,3,540000,0,2,6,2,0,0
2789,2977,1,3,4,540000,1,2,7,2,0,0
2789,2978,1,3,3,540000,0,2,6,2,0,0
2790,2979,1,3,4,540000,1,2,7,2,0,0
2790,2980,1,3,3,540000,0,2,6,2,0,0
2791,2981,1,3,4,540000,1,2,7,2,0,0
2791,2982,1,3,3,540000,0,2,6,2,0,0
2792,2983,1,3,4,540000,1,2,7,2,0,0
2792,2984,1,3,3,540000,0,2,6,2,0,0
2793,2985,1,3,4,540000,1,2,7,2,0,0
2793,2986,1,3,3,540000,0,2,6,2,0,0
2794,2987,1,3,4,540000,1,2,7,2,0,0
2794,2988,1,3,3,540000,0,2,6,2,0,0
2795,2989,1,3,4,540000,1,2,7,2,0,0
2795,2990,1,3,3,540000,0,2,6,2,0,0
2796,2991,1,3,4,540000,1,2,7,2,0,0
2796,2992,1,3,3,540000,0,2,6,2,0,0
2797,2993,1,3,4,540000,1,2,7,2,0,0
2797,2994,1,3,3,540000,0,2,6,2,0,0
2798,2995,1,3,4,540000,1,2,7,2,0,0
2798,2996,1,3,3,540000,0,2,6,2,0,0
2799,2997,1,3,4,540000,1,2,7,2,0,0
2799,2998,1,3,3,540000,0,2,6,2,0,0
2800,2999,1,3,4,540000,1,2,7,2,0,0
2800,3000,1,3,3,540000,0,2,6,2,0,0
2801,3001,1,3,4,540000,1,2,7,2,0,0
2801,3002,1,3,3,540000,0,2,6,2,0,0
2802,3003,1,3,4,540000,1,2,7,2,0,0
2802,3004,1,3,3,540000,0,2,6,2,0,0
2803,3005,1,3,4,540000,1,2,7,2,0,0
2803,3006,1,3,3,540000,0,2,6,2,0,0
2804,3007,1,3,4,540000,1,2,7,2,0,0
2804,3008,1,3,3,540000,0,2,6,2,0,0
2805,3009,1,3,4,540000,1,2,7,2,0,0
2805,3010,1,3,3,540000,0,2,6,2,0,0
2806,3011,1,3,4,540000,1,2,7,2,0,0
2806,3012,1,3,3,540000,0,2,6,2,0,0
2807,3013,0,2,1,91010,0,2,2,2,0,0
2807,3014,1,3,4,91010,0,2,7,2,0,0
2808,3015,0,2,1,91010,0,2,2,2,0,0
2808,3016,1,3,4,91010,0,2,7,2,0,0
2809,3017,0,2,1,91010,0,2,2,2,0,0
2809,3018,1,3,4,91010,0,2,7,2,0,0
2810,3019,0,2,1,91010,0,2,2,2,0,0
2810,3020,1,3,4,91010,0,2,7,2,0,0
2811,3021,0,2,1,91010,0,2,2,2,0,0
2811,3022,1,3,4,91010,0,2,7,2,0,0
2812,3023,0,2,1,91010,0,2,2,2,0,0
2812,3024,1,3,4,91010,0,2,7,2,0,0
2813,3025,0,2,1,91010,0,2,2,2,0,0
2813,3026,1,3,4,91010,0,2,7,2,0,0
2814,3027,0,2,1,91010,0,2,2,2,0,0
2814,3028,1,3,4,91010,0,2,7,2,0,0
2815,3029,0,2,1,91010,0,2,2,2,0,0
2815,3030,1,3,4,91010,0,2,7,2,0,0
2816,3031,0,2,1,91010,0,2,2,2,0,0
2816,3032,1,3,4,91010,0,2,7,2,0,0
2817,3033,0,2,1,91010,0,2,2,2,0,0
2817,3034,1,3,4,91010,0,2,7,2,0,0
2818,3035,0,2,1,91010,0,2,2,2,0,0
2818,3036,1,3,4,91010,0,2,7,2,0,0
2819,3037,0,2,1,91010,0,2,2,2,0,0
2819,3038,1,3,4,91010,0,2,7,2,0,0
2820,3039,0,2,1,91010,0,2,2,2,0,0
2820,3040,1,3,4,91010,0,2,7,2,0,0
2821,3041,0,2,1,91010,0,2,2,2,0,0
2821,3042,1,3,4,91010,0,2,7,2,0,0
2822,3043,0,2,1,91010,0,2,2,2,0,0
2822,3044,1,3,4,91010,0,2,7,2,0,0
2823,3045,0,2,1,91010,0,2,2,2,0,0
2823,3046,1,3,4,91010,0,2,7,2,0,0
2824,3047,0,2,1,91010,0,2,2,2,0,0
2824,3048,1,3,4,91010,0,2,7,2,0,0
2825,3049,0,2,1,91010,0,2,2,2,0,0
2825,3050,1,3,4,91010,0,2,7,2,0,0
2826,3051,0,2,1,91010,0,2,2,2,0,0
2826,3052,1,3,4,91010,0,2,7,2,0,0
2827,3053,0,2,1,91010,0,2,2,2,0,0
2827,3054,1,3,4,91010,0,2,7,2,0,0
2828,3055,0,2,1,91010,0,2,2,2,0,0
2828,3056,1,3,4,91010,0,2,7,2,0,0
2829,3057,0,2,1,91010,0,2,2,2,0,0
2829,3058,1,3,4,91010,0,2,7,2,0,0
2830,3059,0,2,1,91010,0,2,2,2,0,0
2830,3060,1,3,4,91010,0,2,7,2,0,0
2831,3061,0,2,1,91010,0,2,2,2,0,0
2831,3062,1,3,4,91010,0,2,7,2,0,0
2832,3063,0,2,1,91010,0,2,2,2,0,0
2832,3064,1,3,4,91010,0,2,7,2,0,0
2833,3065,0,2,1,91010,0,2,2,2,0,0
2833,3066,1,3,4,91010,0,2,7,2,0,0
2834,3067,0,2,1,91010,0,2,2,2,0,0
2834,3068,1,3,4,91010,0,2,7,2,0,0
2835,3069,0,2,1,91010,0,2,2,2,0,0
2835,3070,1,3,4,91010,0,2,7,2,0,0
2836,3071,0,2,1,91010,0,2,2,2,0,0
2836,3072,1,3,4,91010,0,2,7,2,0,0
2837,3073,0,2,1,91010,0,2,2,2,0,0
2837,3074,1,3,4,91010,0,2,7,2,0,0
2838,3075,0,2,1,91010,0,2,2,2,0,0
2838,3076,1,3,4,91010,0,2,7,2,0,0
2839,3077,0,2,1,91010,0,2,2,2,0,0
2839,3078,1,3,4,91010,0,2,7,2,0,0
2840,3079,0,2,1,91010,0,2,2,2,0,0
2840,3080,1,3,4,91010,0,2,7,2,0,0
2841,3081,0,2,1,91010,0,2,2,2,0,0
2841,3082,1,3,4,91010,0,2,7,2,0,0
2842,3083,0,2,1,91010,0,2,2,2,0,0
2842,3084,1,3,4,91010,0,2,7,2,0,0
2843,3085,0,2,1,91010,0,2,2,2,0,0
2843,3086,1,3,4,91010,0,2,7,2,0,0
2844,3087,0,2,1,91010,0,2,2,2,0,0
2844,3088,1,3,4,91010,0,2,7,2,0,0
2845,3089,0,2,1,91010,0,2,2,2,0,0
2845,3090,1,3,4,91010,0,2,7,2,0,0
2846,3091,0,2,1,91010,0,2,2,2,0,0
2846,3092,1,3,4,91010,0,2,7,2,0,0
2847,3093,0,2,1,91010,0,2,2,2,0,0
2847,3094,1,3,4,91010,0,2,7,2,0,0
2848,3095,0,2,1,91010,0,2,2,2,0,0
2848,3096,1,3,4,91010,0,2,7,2,0,0
2849,3097,0,2,1,91010,0,2,2,2,0,0
